sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
-1.0709,-1.4475,-0.6537,-0.6038,839,0.8767,0.4911,0.9085,-0.000802,0.9085,0.0151,-0.2823,3.514,-0.5505,841,-0.000802,0.017203,-1.3515,0.17690781,BTC,15m,pinbar_strict,priceaction,12h,F,False,False
-1.7114,-2.1236,-0.7753,-0.7174,490,0.7535,0.4664,0.862,-0.00234,0.785,0.0088,-0.6952,3.9714,-0.7258,491,-0.00234,0.024006,-2.1599,0.03126566,BTC,15m,pinbar_strict,priceaction,24h,F,False,False
-1.4462,-1.6693,-0.6512,-0.2034,155,0.6744,0.4622,0.7846,-0.000973,0.6883,0.004,-0.8709,8.9901,-0.2025,225,-0.000973,0.007998,-1.8251,0.06931717,ETH,15m,rsi_bb_combo,combo,30m,F,False,False
-1.5059,-1.4279,-0.783,-0.2659,152,0.6172,0.491,0.6398,-0.001593,0.6529,0.004,-4.1332,42.9377,-0.3106,222,-0.001593,0.01249,-1.9005,0.05867516,ETH,15m,rsi_bb_combo,combo,1h,F,False,False
-1.533,-1.5126,-0.8508,-0.2934,183,0.6475,0.4977,0.6534,-0.001969,0.6261,0.0039,-3.5211,30.8051,-0.3671,219,-0.001969,0.01506,-1.9347,0.05432062,ETH,15m,rsi_bb_combo,combo,2h,F,False,False
-2.161,-2.4324,-0.7479,-0.5205,186,0.5643,0.4676,0.6425,-0.003454,0.5628,0.0039,-1.1481,6.959,-0.5441,216,-0.003454,0.018614,-2.7273,0.00691387,ETH,15m,rsi_bb_combo,combo,4h,F,False,False
-1.6724,-2.0822,-0.7291,-0.5292,182,0.6446,0.4592,0.7592,-0.003657,0.6297,0.0035,-0.5841,3.8274,-0.54,196,-0.003657,0.024258,-2.1106,0.03608222,ETH,15m,rsi_bb_combo,combo,8h,F,False,False
-1.2222,-1.4501,-0.6813,-0.5273,181,0.7293,0.487,0.7681,-0.003233,0.7523,0.0035,-1.1132,4.3289,-0.5078,193,-0.003233,0.029119,-1.5424,0.12461235,ETH,15m,rsi_bb_combo,combo,12h,F,False,False
0.588,0.9723,0.5027,-0.3353,96,1.1631,0.5371,1.0022,0.002129,1.1649,0.0031,0.3359,1.6083,0.2816,175,0.002129,0.037959,0.7421,0.45900345,ETH,15m,rsi_bb_combo,combo,24h,C,False,False
-1.9501,-2.4235,-0.6357,-0.3252,285,0.6559,0.4342,0.8548,-0.001003,0.7896,0.0064,-0.1704,10.5898,-0.3085,357,-0.001003,0.0077,-2.4611,0.01432562,ETH,15m,rsi_bb_tight,combo,30m,F,False,False
-1.6076,-1.6436,-0.7402,-0.3472,227,0.6706,0.4799,0.7269,-0.001287,0.663,0.0062,-2.9113,37.0418,-0.3769,348,-0.001287,0.011833,-2.0289,0.04323658,ETH,15m,rsi_bb_tight,combo,1h,F,False,False
-1.9463,-2.0366,-0.7985,-0.442,279,0.6453,0.484,0.688,-0.001913,0.6137,0.0061,-2.5444,25.3815,-0.5001,343,-0.001913,0.01442,-2.4564,0.01453189,ETH,15m,rsi_bb_tight,combo,2h,F,False,False
-2.3489,-2.7705,-0.7901,-0.6282,332,0.6112,0.4685,0.6934,-0.003092,0.5663,0.006,-0.7193,5.0364,-0.6646,333,-0.003092,0.019032,-2.9644,0.00325205,ETH,15m,rsi_bb_tight,combo,4h,F,False,False
-1.944,-2.3501,-0.7709,-0.6832,283,0.6625,0.4719,0.7413,-0.003594,0.6595,0.0054,-0.7096,3.134,-0.6962,303,-0.003594,0.025501,-2.4534,0.01471473,ETH,15m,rsi_bb_tight,combo,8h,F,False,False
-1.8281,-2.0689,-0.7619,-0.7648,261,0.6622,0.4748,0.7325,-0.004458,0.8529,0.005,-1.3526,5.7558,-0.7514,278,-0.004458,0.032215,-2.3072,0.02178346,ETH,15m,rsi_bb_tight,combo,12h,F,False,False
-0.2855,-0.3733,-0.3705,-0.585,139,0.9354,0.5312,0.8253,-0.000946,1.0855,0.004,-0.7461,5.5188,-0.3224,224,-0.000946,0.039297,-0.3603,0.71895387,ETH,15m,rsi_bb_tight,combo,24h,F,False,False
-8.012,-12.2663,-0.9767,-0.9974,5829,0.657,0.3684,1.1262,-0.000971,0.9335,0.1044,1.7054,39.3077,-0.997,5833,-0.000971,0.007333,-10.1115,0.0,ETH,15m,ema_3_8_13_vol,combo,30m,F,False,False
-5.3608,-8.4079,-0.941,-0.9871,4276,0.7284,0.3815,1.181,-0.000942,1.0236,0.0766,1.425,20.104,-0.9852,4278,-0.000942,0.009112,-6.7655,0.0,ETH,15m,ema_3_8_13_vol,combo,1h,F,False,False
-2.749,-4.0649,-0.8618,-0.9384,3093,0.824,0.416,1.157,-0.000774,1.0478,0.0554,0.8931,15.4177,-0.9282,3094,-0.000774,0.012416,-3.4694,0.00052883,ETH,15m,ema_3_8_13_vol,combo,2h,F,False,False
-0.8964,-1.3076,-0.6167,-0.8302,2108,0.9293,0.4547,1.1144,-0.000406,1.07,0.0378,0.2015,7.6104,-0.681,2109,-0.000406,0.016481,-1.1313,0.25807167,ETH,15m,ema_3_8_13_vol,combo,4h,F,False,False
-0.396,-0.6034,-0.5388,-0.6781,1340,0.9622,0.4787,1.0476,-0.0003,0.9975,0.024,0.3803,3.0877,-0.5153,1341,-0.0003,0.021967,-0.4997,0.61734075,ETH,15m,ema_3_8_13_vol,combo,8h,F,False,False
-0.6865,-1.0597,-0.6914,-0.7077,980,0.9238,0.4567,1.0991,-0.000737,1.0189,0.0176,0.4696,3.5125,-0.6571,981,-0.000737,0.026658,-0.8664,0.38649243,ETH,15m,ema_3_8_13_vol,combo,12h,F,False,False
0.8068,1.4093,0.6827,-0.5542,342,1.1262,0.4758,1.2406,0.001633,1.197,0.0096,0.5324,2.3643,0.6671,538,0.001633,0.037195,1.0183,0.30900856,ETH,15m,ema_3_8_13_vol,combo,24h,C,False,False
-7.7634,-11.3976,-0.971,-0.9963,5317,0.6529,0.3715,1.1044,-0.000996,0.9222,0.0953,1.1215,34.7652,-0.9957,5321,-0.000996,0.007417,-9.7978,0.0,ETH,15m,ema_5_13_34_vol,combo,30m,F,False,False
-5.3807,-8.0807,-0.9394,-0.9866,3904,0.7146,0.381,1.1613,-0.001022,1.0557,0.0699,1.0463,18.3469,-0.9845,3906,-0.001022,0.009402,-6.7907,0.0,ETH,15m,ema_5_13_34_vol,combo,1h,F,False,False
-3.3865,-4.9765,-0.8927,-0.9611,2845,0.7814,0.4125,1.1128,-0.001012,1.0393,0.051,0.8354,14.1518,-0.9553,2846,-0.001012,0.012635,-4.2739,1.984e-05,ETH,15m,ema_5_13_34_vol,combo,2h,F,False,False
-0.9224,-1.2877,-0.637,-0.8134,1976,0.9239,0.4588,1.0899,-0.000444,1.0648,0.0354,0.1043,9.2062,-0.6874,1977,-0.000444,0.016963,-1.1641,0.24450834,ETH,15m,ema_5_13_34_vol,combo,4h,F,False,False
-0.5838,-0.8714,-0.5797,-0.7569,1287,0.9438,0.4783,1.0296,-0.000462,1.0516,0.0231,0.1887,2.99,-0.6015,1288,-0.000462,0.022485,-0.7368,0.46135331,ETH,15m,ema_5_13_34_vol,combo,8h,F,False,False
0.18,0.3018,-0.1596,-0.5657,452,1.0208,0.4615,1.1913,0.000198,1.0872,0.017,0.6445,2.9964,-0.1399,947,0.000198,0.026891,0.2271,0.82037594,ETH,15m,ema_5_13_34_vol,combo,12h,D,False,False
-0.4509,-0.7075,-0.5324,-0.7771,444,0.9341,0.4568,1.1109,-0.000914,1.1416,0.0095,0.2967,2.5852,-0.5728,532,-0.000914,0.037051,-0.5691,0.56953941,ETH,15m,ema_5_13_34_vol,combo,24h,F,False,False
-11.1464,-15.5112,-0.9481,-0.989,3354,0.4814,0.332,0.9685,-0.001295,0.7701,0.0604,0.1518,8.2058,-0.988,3373,-0.001295,0.005348,-14.0672,0.0,ETH,15m,macd_rsi_combo,combo,30m,F,False,False
-6.9862,-9.6249,-0.9358,-0.9845,3007,0.5986,0.3697,1.0205,-0.001305,0.816,0.0541,0.3183,25.8011,-0.9826,3024,-0.001305,0.00814,-8.8169,0.0,ETH,15m,macd_rsi_combo,combo,1h,F,False,False
-4.0805,-5.9957,-0.8835,-0.9573,2525,0.7297,0.4215,1.0015,-0.001118,0.8595,0.0453,1.2734,18.1171,-0.9491,2529,-0.001118,0.010913,-5.1497,2.8e-07,ETH,15m,macd_rsi_combo,combo,2h,F,False,False
-2.4799,-3.4738,-0.8319,-0.9111,1907,0.8076,0.456,0.9636,-0.001072,0.8937,0.0342,0.4174,7.6568,-0.8956,1908,-0.001072,0.014959,-3.1297,0.00177642,ETH,15m,macd_rsi_combo,combo,4h,F,False,False
-2.1309,-2.8962,-0.833,-0.9271,1225,0.8003,0.4527,0.9676,-0.00168,0.9341,0.022,-0.2556,6.2093,-0.9053,1226,-0.00168,0.021871,-2.6893,0.00725727,ETH,15m,macd_rsi_combo,combo,8h,F,False,False
-0.4867,-0.65,-0.4739,-0.8771,744,0.9434,0.494,0.9664,-0.000558,0.9832,0.0163,-0.2687,3.7399,-0.5751,913,-0.000558,0.027442,-0.6143,0.53918649,ETH,15m,macd_rsi_combo,combo,12h,F,False,False
-0.2326,-0.317,-0.4344,-0.7271,507,0.9643,0.4921,0.9951,-0.000486,1.0269,0.0091,-0.3091,1.9408,-0.4537,508,-0.000486,0.037327,-0.2936,0.76919327,ETH,15m,macd_rsi_combo,combo,24h,F,False,False
-11.2909,-17.493,-0.9755,-0.997,5299,0.5433,0.3527,0.9973,-0.001063,0.7647,0.0951,2.3465,38.4521,-0.9967,5311,-0.001063,0.005435,-14.2496,0.0,ETH,15m,macd_rsi_fast,combo,30m,F,False,False
-6.6837,-10.1276,-0.9458,-0.9876,4536,0.6784,0.3897,1.0623,-0.000926,0.8976,0.0813,1.4282,21.5901,-0.9868,4539,-0.000926,0.007399,-8.4351,0.0,ETH,15m,macd_rsi_fast,combo,1h,F,False,False
-3.3406,-4.9469,-0.8812,-0.9554,3551,0.8039,0.4257,1.0844,-0.000768,0.9651,0.0636,1.2176,17.0271,-0.947,3554,-0.000768,0.010857,-4.216,2.549e-05,ETH,15m,macd_rsi_fast,combo,2h,F,False,False
-1.5345,-2.1608,-0.7425,-0.8856,2329,0.8858,0.4533,1.0685,-0.000615,1.0004,0.0418,0.4579,10.8664,-0.8186,2332,-0.000615,0.015325,-1.9365,0.0529213,ETH,15m,macd_rsi_fast,combo,4h,F,False,False
-0.8611,-1.2134,-0.6932,-0.7728,1385,0.9188,0.4636,1.0631,-0.00064,1.0201,0.0248,0.0167,5.7463,-0.7054,1387,-0.00064,0.021927,-1.0868,0.2773252,ETH,15m,macd_rsi_fast,combo,8h,F,False,False
-0.7709,-1.0324,-0.664,-0.779,780,0.9154,0.4761,1.0074,-0.000807,0.867,0.018,-0.1831,4.4677,-0.6864,1004,-0.000807,0.026287,-0.9728,0.3308654,ETH,15m,macd_rsi_fast,combo,12h,F,False,False
-1.5347,-2.2556,-0.788,-0.9097,433,0.7951,0.4739,0.8827,-0.003069,0.8982,0.0096,0.115,1.4211,-0.866,536,-0.003069,0.036685,-1.9368,0.05329527,ETH,15m,macd_rsi_fast,combo,24h,F,False,False
-6.1787,-9.7244,-0.8153,-0.8623,1873,0.6028,0.3593,1.0751,-0.000937,0.9079,0.0364,0.9202,6.2017,-0.8554,2032,-0.000937,0.005415,-7.7978,0.0,ETH,15m,ema_vwap_combo,combo,30m,F,False,False
-4.4588,-6.6215,-0.8061,-0.8513,1845,0.6769,0.396,1.0324,-0.000964,0.8737,0.0333,0.5812,6.9525,-0.8422,1861,-0.000964,0.007392,-5.6272,2e-08,ETH,15m,ema_vwap_combo,combo,1h,F,False,False
-3.0099,-4.3384,-0.769,-0.8465,1566,0.7575,0.4215,1.0397,-0.000998,1.0035,0.0285,0.1261,5.2771,-0.813,1592,-0.000998,0.010479,-3.7987,0.00015096,ETH,15m,ema_vwap_combo,combo,2h,F,False,False
-1.1422,-1.5814,-0.659,-0.6803,1208,0.8878,0.4545,1.0653,-0.000623,1.0907,0.0228,-0.0305,5.5131,-0.6122,1276,-0.000623,0.015434,-1.4415,0.14968972,ETH,15m,ema_vwap_combo,combo,4h,F,False,False
-0.4161,-0.5638,-0.537,-0.5648,426,0.9502,0.4688,1.0768,-0.000378,0.9378,0.0166,-0.0994,5.7095,-0.4376,928,-0.000378,0.021951,-0.5251,0.59962124,ETH,15m,ema_vwap_combo,combo,8h,F,False,False
-0.1286,-0.1823,-0.351,-0.5925,362,0.9824,0.4732,1.0937,-0.00016,0.9369,0.013,0.3727,6.1237,-0.3102,727,-0.00016,0.026553,-0.1623,0.87112281,ETH,15m,ema_vwap_combo,combo,12h,F,False,False
-0.008,-0.0124,-0.301,-0.5535,244,0.9987,0.4688,1.1318,-1.7e-05,1.1598,0.008,0.3054,2.1844,-0.2519,448,-1.7e-05,0.035632,-0.0101,0.99196819,ETH,15m,ema_vwap_combo,combo,24h,F,False,False
-7.6663,-9.0687,-0.8498,-0.8971,2026,0.5076,0.3843,0.8132,-0.001115,0.7189,0.0363,-2.1545,32.0838,-0.8986,2027,-0.001115,0.005188,-9.6752,0.0,ETH,15m,stoch_bb_combo,combo,30m,F,False,False
-5.9504,-7.0481,-0.8619,-0.9106,1913,0.5858,0.4159,0.8227,-0.001251,0.6529,0.0343,-1.3004,14.6672,-0.9135,1914,-0.001251,0.007288,-7.5096,0.0,ETH,15m,stoch_bb_combo,combo,1h,F,False,False
-4.4543,-5.4779,-0.8699,-0.9085,1655,0.6501,0.4318,0.8556,-0.001446,0.7263,0.0297,-1.1083,23.0899,-0.917,1656,-0.001446,0.010469,-5.6215,2e-08,ETH,15m,stoch_bb_combo,combo,2h,F,False,False
-2.8192,-3.6482,-0.8327,-0.893,1375,0.7449,0.4543,0.8946,-0.001454,0.7798,0.0247,0.0206,14.8718,-0.8856,1380,-0.001454,0.015182,-3.5579,0.00038653,ETH,15m,stoch_bb_combo,combo,4h,F,False,False
-2.0306,-2.7214,-0.8148,-0.8614,985,0.7888,0.4671,0.8997,-0.001723,0.7493,0.0177,0.0207,4.9314,-0.8545,989,-0.001723,0.021145,-2.5627,0.01053317,ETH,15m,stoch_bb_combo,combo,8h,F,False,False
-2.2438,-2.8268,-0.8465,-0.9189,768,0.7443,0.485,0.7902,-0.002745,0.8607,0.0138,-0.6342,5.5112,-0.909,769,-0.002745,0.026879,-2.8318,0.00475051,ETH,15m,stoch_bb_combo,combo,12h,F,False,False
-0.5264,-0.723,-0.5106,-0.7602,410,0.9189,0.487,0.9681,-0.001083,0.8714,0.0082,-0.3313,2.0023,-0.5427,460,-0.001083,0.034956,-0.6643,0.50681816,ETH,15m,stoch_bb_combo,combo,24h,F,False,False
-3.2306,-4.2475,-0.6443,-0.4135,608,0.6206,0.4267,0.8338,-0.000783,0.6907,0.0111,-0.1682,5.0707,-0.3895,621,-0.000783,0.004785,-4.0772,5.152e-05,ETH,15m,channel,priceaction,30m,F,False,False
-2.5588,-2.9943,-0.667,-0.4583,570,0.6587,0.4467,0.8158,-0.000957,0.7572,0.0106,-0.9596,8.1845,-0.4407,591,-0.000957,0.007201,-3.2293,0.00130994,ETH,15m,channel,priceaction,1h,F,False,False
-2.0376,-2.6602,-0.6717,-0.4996,560,0.7222,0.452,0.8757,-0.001106,0.7637,0.0101,-0.0454,4.6232,-0.4786,562,-0.001106,0.010197,-2.5716,0.01037991,ETH,15m,channel,priceaction,2h,F,False,False
-2.1402,-2.8732,-0.6981,-0.6109,525,0.7157,0.4602,0.8394,-0.001585,0.6645,0.0095,0.0021,2.6048,-0.5875,528,-0.001585,0.013481,-2.701,0.00713498,ETH,15m,channel,priceaction,4h,F,False,False
-1.0557,-1.4621,-0.6364,-0.5256,332,0.8424,0.4749,0.9313,-0.00122,0.8451,0.0082,-0.106,2.2048,-0.4773,459,-0.00122,0.019613,-1.3323,0.18342478,ETH,15m,channel,priceaction,8h,F,False,False
-1.3943,-1.822,-0.7265,-0.6861,293,0.7841,0.5075,0.7609,-0.002376,0.8925,0.0072,-0.4316,2.2897,-0.6668,400,-0.002376,0.027003,-1.7597,0.07922402,ETH,15m,channel,priceaction,12h,F,False,False
-0.3583,-0.4716,-0.4779,-0.5717,179,0.9292,0.5185,0.8628,-0.000988,1.0542,0.0053,-0.6279,4.0865,-0.3985,297,-0.000988,0.037653,-0.4522,0.6514401,ETH,15m,channel,priceaction,24h,F,False,False
-2.1988,-2.4102,-0.5879,-0.2142,231,0.5679,0.4592,0.6688,-0.000907,0.6236,0.0042,-1.5033,7.143,-0.1929,233,-0.000907,0.004989,-2.7749,0.00597108,ETH,15m,channel_short,priceaction,30m,F,False,False
-1.9875,-2.2838,-0.5638,-0.2397,228,0.6112,0.4435,0.767,-0.000987,0.8567,0.0041,-1.3641,5.8047,-0.2065,230,-0.000987,0.005969,-2.5083,0.01282413,ETH,15m,channel_short,priceaction,1h,F,False,False
-3.0808,-3.4636,-0.6725,-0.4323,221,0.4584,0.4204,0.6321,-0.002375,0.469,0.004,-1.093,2.697,-0.4214,226,-0.002375,0.009184,-3.8881,0.000133,ETH,15m,channel_short,priceaction,2h,F,False,False
-1.251,-1.7037,-0.5474,-0.3589,212,0.7179,0.4398,0.9144,-0.001513,0.6743,0.0039,0.6017,6.6046,-0.2942,216,-0.001513,0.014086,-1.5788,0.11586094,ETH,15m,channel_short,priceaction,4h,F,False,False
-0.3606,-0.5278,-0.4111,-0.2309,196,0.9113,0.5174,0.8499,-0.000611,0.746,0.0036,0.9455,9.4514,-0.1469,201,-0.000611,0.019041,-0.4551,0.64954224,ETH,15m,channel_short,priceaction,8h,F,False,False
0.8989,1.5648,1.3863,-0.1586,62,1.2682,0.5737,0.9424,0.001939,1.1361,0.0034,1.1851,5.7583,0.3725,190,0.001939,0.023556,1.1345,0.25803523,ETH,15m,channel_short,priceaction,12h,C,False,False
1.4143,2.1223,2.6442,-0.2201,39,1.4787,0.5482,1.2187,0.005074,1.2119,0.003,0.1261,1.5015,1.0763,166,0.005074,0.036627,1.7848,0.07612397,ETH,15m,channel_short,priceaction,24h,C,False,False
-5.4668,-8.8095,-0.8355,-0.8919,2022,0.6153,0.3452,1.1672,-0.001052,0.9336,0.0363,2.1078,36.214,-0.8867,2025,-0.001052,0.006858,-6.8994,0.0,ETH,15m,inside_bar,priceaction,30m,F,False,False
-3.0326,-5.0835,-0.7688,-0.8143,1790,0.7504,0.3781,1.234,-0.000831,1.005,0.0321,1.9511,23.314,-0.7912,1793,-0.000831,0.009199,-3.8273,0.000134,ETH,15m,inside_bar,priceaction,1h,F,False,False
-1.3391,-2.2133,-0.6625,-0.6669,1541,0.8723,0.4202,1.2034,-0.000528,1.0463,0.0276,1.7455,20.7157,-0.605,1542,-0.000528,0.012265,-1.69,0.09122458,ETH,15m,inside_bar,priceaction,2h,F,False,False
-1.3373,-2.1795,-0.6854,-0.7646,1241,0.8629,0.4235,1.1745,-0.000789,1.0911,0.0228,1.3709,12.8409,-0.6935,1275,-0.000789,0.016703,-1.6877,0.09170506,ETH,15m,inside_bar,priceaction,4h,F,False,False
-0.8681,-1.2653,-0.6505,-0.7524,919,0.8994,0.4549,1.0776,-0.000851,0.9811,0.0169,0.374,5.6063,-0.6572,943,-0.000851,0.02386,-1.0956,0.27353105,ETH,15m,inside_bar,priceaction,8h,F,False,False
-0.8903,-1.4096,-0.6593,-0.7671,733,0.8886,0.4428,1.1183,-0.001148,1.0033,0.0131,0.5268,4.8069,-0.6745,734,-0.001148,0.027674,-1.1235,0.26157282,ETH,15m,inside_bar,priceaction,12h,F,False,False
0.4334,0.7491,0.1293,-0.607,425,1.0735,0.4652,1.2341,0.000964,1.3183,0.0082,0.6936,2.4492,0.1279,460,0.000964,0.037817,0.547,0.58465637,ETH,15m,inside_bar,priceaction,24h,D,False,False
-10.6596,-16.352,-0.9757,-0.9972,5227,0.5584,0.343,1.0695,-0.001081,0.8457,0.0937,1.6167,31.6161,-0.9968,5233,-0.001081,0.005813,-13.4528,0.0,ETH,15m,inside_bar_novol,priceaction,30m,F,False,False
-6.4981,-9.5334,-0.9513,-0.9913,4311,0.6701,0.3743,1.1201,-0.001023,0.9238,0.0773,0.7468,26.3087,-0.9896,4317,-0.001023,0.008195,-8.2009,0.0,ETH,15m,inside_bar_novol,priceaction,1h,F,False,False
-2.6982,-4.2348,-0.8331,-0.9333,3249,0.8305,0.4249,1.1239,-0.000673,0.9804,0.0582,1.3725,16.3631,-0.9087,3250,-0.000673,0.011271,-3.4052,0.00066923,ETH,15m,inside_bar_novol,priceaction,2h,F,False,False
-1.4511,-2.0797,-0.7473,-0.8682,2192,0.8867,0.4497,1.0851,-0.000626,1.0776,0.0395,0.3134,13.5679,-0.8111,2206,-0.000626,0.016063,-1.8313,0.06718844,ETH,15m,inside_bar_novol,priceaction,4h,F,False,False
-1.077,-1.5919,-0.7513,-0.8022,1355,0.8977,0.4528,1.0849,-0.000831,0.9584,0.0243,0.4679,4.7354,-0.7701,1356,-0.000831,0.022521,-1.3592,0.17431964,ETH,15m,inside_bar_novol,priceaction,8h,F,False,False
-1.3382,-1.8821,-0.778,-0.8871,975,0.8549,0.458,1.0117,-0.001516,0.9245,0.0175,0.1405,6.2875,-0.8453,976,-0.001516,0.028047,-1.6889,0.09155903,ETH,15m,inside_bar_novol,priceaction,12h,F,False,False
-0.8343,-1.2094,-0.6744,-0.8336,528,0.8789,0.4689,0.9954,-0.001744,1.0226,0.0095,0.0267,3.1093,-0.7317,531,-0.001744,0.038164,-1.0529,0.29287383,ETH,15m,inside_bar_novol,priceaction,24h,F,False,False
-7.3208,-12.294,-0.8582,-0.9358,2433,0.5524,0.3526,1.0142,-0.001045,0.7805,0.0437,4.0059,71.3388,-0.9248,2439,-0.001045,0.005587,-9.2391,0.0,ETH,15m,engulfing,priceaction,30m,F,False,False
-5.9139,-8.3373,-0.8649,-0.9423,2215,0.6182,0.3855,0.9855,-0.001169,0.8832,0.0402,0.7151,21.3589,-0.9319,2244,-0.001169,0.007422,-7.4636,0.0,ETH,15m,engulfing,priceaction,1h,F,False,False
-2.0009,-3.1443,-0.6937,-0.8078,1888,0.8383,0.4206,1.155,-0.000616,1.0582,0.0348,1.5451,21.2363,-0.7299,1945,-0.000616,0.010751,-2.5252,0.01164282,ETH,15m,engulfing,priceaction,2h,F,False,False
-2.3054,-3.3776,-0.787,-0.8697,1510,0.8046,0.4362,1.0398,-0.001093,1.0148,0.0274,0.5244,7.2573,-0.8408,1529,-0.001093,0.014695,-2.9095,0.00367197,ETH,15m,engulfing,priceaction,4h,F,False,False
-0.3183,-0.4971,-0.5501,-0.5451,1004,0.9645,0.4573,1.1448,-0.000279,1.0174,0.0191,0.7089,7.3985,-0.4332,1065,-0.000279,0.022647,-0.4017,0.6879739,ETH,15m,engulfing,priceaction,8h,F,False,False
-0.1405,-0.2407,-0.391,-0.5787,809,0.9826,0.46,1.1537,-0.000161,1.0391,0.0148,0.9343,3.8636,-0.3354,824,-0.000161,0.02607,-0.1773,0.85931379,ETH,15m,engulfing,priceaction,12h,F,False,False
0.0777,0.1213,-0.2168,-0.6856,250,1.0124,0.4722,1.1317,0.000167,1.1152,0.0087,0.3155,2.9731,-0.2261,485,0.000167,0.037398,0.0981,0.92190964,ETH,15m,engulfing,priceaction,24h,D,False,False
-6.4005,-11.1301,-0.8182,-0.8958,1952,0.5555,0.3453,1.0534,-0.001057,0.7901,0.0351,4.4563,76.5686,-0.8779,1958,-0.001057,0.00579,-8.0777,0.0,ETH,15m,engulfing_strong,priceaction,30m,F,False,False
-5.1839,-7.4696,-0.8205,-0.9011,1749,0.6248,0.3867,0.9909,-0.001146,0.884,0.0326,0.9776,24.4414,-0.8825,1823,-0.001146,0.00748,-6.5423,0.0,ETH,15m,engulfing_strong,priceaction,1h,F,False,False
-2.3069,-3.4425,-0.7007,-0.8045,1577,0.8041,0.4197,1.1118,-0.000758,1.0395,0.0291,1.0167,19.3921,-0.7332,1625,-0.000758,0.010495,-2.9114,0.00364692,ETH,15m,engulfing_strong,priceaction,2h,F,False,False
-2.3203,-3.3179,-0.7666,-0.8449,1289,0.7953,0.4352,1.0319,-0.001148,1.0293,0.0238,0.0803,4.3715,-0.8102,1328,-0.001148,0.01429,-2.9283,0.00346631,ETH,15m,engulfing_strong,priceaction,4h,F,False,False
-0.3762,-0.5698,-0.5529,-0.5369,896,0.9564,0.4599,1.123,-0.000339,1.0595,0.0172,0.4272,6.5586,-0.4293,961,-0.000339,0.022151,-0.4748,0.63501927,ETH,15m,engulfing_strong,priceaction,8h,F,False,False
-0.5634,-0.8614,-0.5682,-0.6663,698,0.9282,0.4513,1.1286,-0.000676,0.9529,0.0134,0.4972,4.4006,-0.5313,749,-0.000676,0.026,-0.7111,0.47725142,ETH,15m,engulfing_strong,priceaction,12h,F,False,False
-1.0664,-1.6796,-0.6923,-0.8413,457,0.8396,0.4165,1.1763,-0.002328,1.0293,0.0083,0.4348,3.3715,-0.7512,461,-0.002328,0.037137,-1.3458,0.17902192,ETH,15m,engulfing_strong,priceaction,24h,F,False,False
-11.5417,-15.4252,-0.9667,-0.9943,4829,0.5348,0.3787,0.8775,-0.001058,0.7889,0.0865,-0.2414,10.8472,-0.9943,4830,-0.001058,0.005049,-14.566,0.0,ETH,15m,pinbar,priceaction,30m,F,False,False
-7.5653,-9.8219,-0.9522,-0.9895,4121,0.635,0.4076,0.9231,-0.001075,0.8262,0.0738,-0.6756,17.9844,-0.9893,4122,-0.001075,0.007227,-9.5477,0.0,ETH,15m,pinbar,priceaction,1h,F,False,False
-4.4006,-5.5498,-0.9137,-0.9705,3167,0.7368,0.4315,0.9708,-0.001039,0.8874,0.0567,-0.9136,17.5501,-0.9689,3168,-0.001039,0.010527,-5.5537,3e-08,ETH,15m,pinbar,priceaction,2h,F,False,False
-1.2364,-1.652,-0.7156,-0.7988,2084,0.9018,0.4746,0.9985,-0.000505,0.9422,0.0391,0.1351,11.8856,-0.7408,2181,-0.000505,0.015107,-1.5603,0.11882684,ETH,15m,pinbar,priceaction,4h,F,False,False
-1.177,-1.5284,-0.7241,-0.8198,1304,0.8884,0.4752,0.9812,-0.000855,0.9149,0.0238,-0.4891,4.9901,-0.7617,1330,-0.000855,0.021,-1.4854,0.13768266,ETH,15m,pinbar,priceaction,8h,F,False,False
-1.1785,-1.6647,-0.7339,-0.8342,962,0.8749,0.4649,1.0071,-0.001227,0.9318,0.0173,-0.0759,2.8568,-0.7789,968,-0.001227,0.025672,-1.4873,0.13726285,ETH,15m,pinbar,priceaction,12h,F,False,False
-0.8926,-1.251,-0.6553,-0.8471,442,0.8736,0.4991,0.8769,-0.001768,0.9498,0.0095,-0.1075,2.091,-0.7247,531,-0.001768,0.036175,-1.1265,0.26046003,ETH,15m,pinbar,priceaction,24h,F,False,False
-8.0184,-10.849,-0.8682,-0.9235,2452,0.54,0.3832,0.8692,-0.001038,0.7579,0.0439,0.1183,9.2017,-0.9241,2453,-0.001038,0.005078,-10.1195,0.0,ETH,15m,pinbar_strict,priceaction,30m,F,False,False
-5.0889,-6.316,-0.843,-0.8957,2236,0.6607,0.4193,0.9148,-0.000972,0.8582,0.0402,-1.5845,25.2298,-0.8936,2244,-0.000972,0.00717,-6.4224,0.0,ETH,15m,pinbar_strict,priceaction,1h,F,False,False
-3.5331,-4.3347,-0.8357,-0.8852,1944,0.7303,0.4237,0.9936,-0.001048,0.9152,0.0348,-1.402,20.0022,-0.8828,1945,-0.001048,0.010361,-4.4589,8.71e-06,ETH,15m,pinbar_strict,priceaction,2h,F,False,False
