sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,n_long,n_short,mean_long,mean_short,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
1.5381,3.1405,3.1296,-0.3824,25,1.3713,0.4885,1.4356,0.006114,1.1516,0.0184,0.6987,1.111,0.8917,131,0.006114,0.050549,1.3844,0.16861618,56,75,0.011488496145650392,0.0021010558670780275,RENDER,1h,vol_spike_brk,trend,1d,C,False,False
-1.0984,-1.4739,-0.8972,-0.5018,383,0.8774,0.4834,0.9376,-0.000951,0.8831,0.0594,-0.657,3.9952,-0.3841,422,-0.000951,0.019759,-0.9886,0.32343491,232,190,-0.0018348459433157216,0.00012845520348366308,RENDER,1h,stoch_cross,mean_reversion,4h,F,False,False
-1.3608,-1.9124,-0.9877,-0.6515,273,0.824,0.4754,0.9094,-0.002392,0.7225,0.04,-0.2631,2.3049,-0.5663,284,-0.002392,0.032911,-1.2247,0.22168929,157,127,-0.003581515445738999,-0.0009210077981771744,RENDER,1h,stoch_cross,mean_reversion,12h,F,False,False
-1.0949,-1.4487,-0.9298,-0.7317,177,0.8265,0.4844,0.8798,-0.003536,0.7906,0.027,-0.5546,1.9176,-0.603,192,-0.003536,0.049724,-0.9854,0.3256729,103,89,-0.007982513261955194,0.0016096358982559534,RENDER,1h,stoch_cross,mean_reversion,1d,F,False,False
-1.9866,-2.4457,-0.8858,-0.9894,2062,0.8338,0.4792,0.906,-0.001668,0.8556,0.1168,-1.0963,11.8641,-0.9874,2143,-0.001668,0.026871,-2.8736,0.00409762,1184,959,-0.00135269419825173,-0.002057357267963927,FET,1h,vwap_mr,mean_reversion,4h,F,False,False
-0.7674,-1.0285,-0.7619,-0.9374,961,0.905,0.5015,0.8996,-0.001576,0.9112,0.0547,-0.3247,8.2838,-0.9273,1003,-0.001576,0.044963,-1.1101,0.26724081,552,451,-0.0008613761803012928,-0.0024506429632804305,FET,1h,vwap_mr,mean_reversion,12h,F,False,False
-0.4813,-0.644,-0.733,-0.9056,601,0.9282,0.4902,0.9654,-0.001741,0.9012,0.0333,-0.7452,3.185,-0.8978,610,-0.001741,0.06176,-0.6962,0.48656764,328,282,-0.0029169744510942623,-0.00037302044564207967,FET,1h,vwap_mr,mean_reversion,1d,F,False,False
-2.018,-2.7765,-0.86,-0.9864,1880,0.8274,0.4569,0.9835,-0.001693,0.9071,0.1062,-0.3851,8.2808,-0.9807,1948,-0.001693,0.025593,-2.919,0.00355158,1016,932,-0.002102854464745159,-0.0012454308713950673,FET,1h,stoch_rsi,mean_reversion,4h,F,False,False
0.012,0.0197,-0.4561,-0.8844,941,1.0015,0.4743,1.1099,2.4e-05,1.1842,0.0584,0.7702,5.267,-0.6606,1071,2.4e-05,0.045845,0.0174,0.9861014,569,502,-0.0009642947837175742,0.0011450714411643575,FET,1h,stoch_rsi,mean_reversion,12h,D,False,False
-0.4593,-0.5578,-0.766,-0.9901,380,0.9261,0.4896,0.9654,-0.001833,0.9358,0.0341,-1.9297,20.761,-0.9488,625,-0.001833,0.068978,-0.6644,0.50669484,306,319,-0.003208244013859051,-0.0005140010762609465,FET,1h,stoch_rsi,mean_reversion,1d,F,False,False
-0.6552,-1.001,-0.777,-0.9629,3608,0.9549,0.4731,1.0634,-0.000416,1.0904,0.2038,1.086,16.001,-0.9442,3739,-0.000416,0.026845,-0.9477,0.34332121,1569,2170,-8.978856113574608e-05,-0.0006519962581616612,FET,1h,ema_ribbon,trend,4h,F,False,False
0.2613,0.3858,-0.382,-0.8603,1313,1.0303,0.4971,1.0424,0.00048,1.0756,0.0743,0.5489,11.1681,-0.5656,1362,0.00048,0.046826,0.378,0.70552157,572,790,0.0008403907677033251,0.0002183018528072003,FET,1h,ema_ribbon,trend,12h,D,False,False
0.5966,1.0031,0.0107,-0.7656,492,1.0976,0.4923,1.1318,0.002138,1.1162,0.0391,1.4156,12.9855,0.0172,717,0.002138,0.066355,0.863,0.38844542,303,414,0.0031068414633291064,0.0014297459797459843,FET,1h,ema_ribbon,trend,1d,C,False,False
0.2678,0.4226,0.0912,-0.4028,118,1.101,0.5429,0.9272,0.000969,1.047,0.0076,0.6881,3.5248,0.0784,140,0.000969,0.029605,0.3874,0.69904797,74,66,0.002292139654529715,-0.0005138614942686422,FET,1h,bollinger_mr,mean_reversion,4h,D,False,False
0.121,0.231,-0.0362,-0.6362,120,1.045,0.4786,1.1386,0.00069,0.9095,0.0076,1.4802,5.3107,-0.0476,140,0.00069,0.046644,0.175,0.86134913,74,66,0.0016028668361533402,-0.0003339455395041035,FET,1h,bollinger_mr,mean_reversion,12h,D,False,False
0.393,0.6564,0.1665,-0.4739,98,1.1519,0.5,1.1519,0.003032,1.2914,0.0073,0.7628,2.9531,0.1723,134,0.003032,0.061751,0.5684,0.57069203,71,63,0.001403013870496039,0.004868561710801321,FET,1h,bollinger_mr,mean_reversion,1d,D,False,False
-1.5379,-1.7101,-0.6633,-0.8273,444,0.7257,0.4683,0.8241,-0.003154,0.7477,0.0249,-1.9823,14.4953,-0.8108,457,-0.003154,0.030307,-2.2246,0.02659814,239,218,-0.00182099601001298,-0.004614951128157116,FET,1h,rsi_extreme,mean_reversion,4h,F,False,False
-1.1253,-1.4391,-0.682,-0.9114,299,0.7764,0.4825,0.8328,-0.004553,0.7486,0.0186,-0.4407,4.9814,-0.8691,342,-0.004553,0.051726,-1.6278,0.10448453,181,161,-0.0004983174698024622,-0.009111575467065897,FET,1h,rsi_extreme,mean_reversion,12h,F,False,False
-1.0805,-1.3876,-0.7641,-0.9484,249,0.7464,0.4566,0.8882,-0.007125,0.8749,0.0144,-0.5452,13.2771,-0.9327,265,-0.007125,0.074205,-1.563,0.11925359,145,120,0.00012150674101709821,-0.01588058240098309,FET,1h,rsi_extreme,mean_reversion,1d,F,False,False
-1.0765,-1.6128,-0.8632,-0.9861,3794,0.9299,0.4708,1.0454,-0.00067,0.9757,0.2117,0.6148,10.6021,-0.9815,3883,-0.00067,0.026794,-1.5572,0.11950388,1835,2048,-0.0005487364778423965,-0.0007778387210676885,FET,1h,momentum,trend,4h,F,False,False
0.4644,0.677,-0.1592,-0.7896,994,1.0507,0.5084,1.0161,0.000787,1.0094,0.0782,0.2385,4.9853,-0.2451,1434,0.000787,0.044385,0.6717,0.50186802,689,745,0.0010326655176007339,0.0005604130055250369,FET,1h,momentum,trend,12h,D,False,False
-0.5601,-0.8294,-0.7718,-0.971,524,0.9225,0.4832,0.9867,-0.00188,0.9189,0.0405,0.1675,3.3705,-0.9447,743,-0.00188,0.06325,-0.8102,0.41809771,333,410,-0.0017803836390712954,-0.001960832141903711,FET,1h,momentum,trend,1d,F,False,False
-0.8848,-1.364,-0.6009,-0.8928,986,0.8914,0.4642,1.0288,-0.001177,0.9619,0.0548,0.8171,9.2566,-0.7999,1006,-0.001177,0.029176,-1.2799,0.20089114,483,523,-0.0008925251257137806,-0.0014402993649058244,FET,1h,range_breakout,trend,4h,F,False,False
0.0568,0.0966,-0.3215,-0.8332,647,1.0093,0.4755,1.1133,0.00015,1.0368,0.0378,2.3449,26.5134,-0.4792,694,0.00015,0.047943,0.0822,0.93453095,332,362,0.0016480695657627282,-0.0012247801564508804,FET,1h,range_breakout,trend,12h,D,False,False
-0.223,-0.3513,-0.5759,-0.9529,478,0.9573,0.4755,1.0559,-0.001021,1.0249,0.0267,2.0985,32.6758,-0.8108,490,-0.001021,0.070044,-0.3225,0.74718698,239,251,-0.002487425707458872,0.0003761342039586287,FET,1h,range_breakout,trend,1d,F,False,False
-1.2149,-1.7786,-0.696,-0.8562,1193,0.8624,0.4732,0.9601,-0.001275,1.0199,0.0651,0.7257,11.8073,-0.8499,1194,-0.001275,0.02507,-1.7574,0.07910273,600,594,-0.0018621705642053847,-0.0006820028429443956,FET,1h,macd_scalp,trend,4h,F,False,False
-1.0035,-1.2971,-0.768,-0.96,809,0.8672,0.4886,0.9074,-0.002274,0.9385,0.0456,-0.7429,6.3203,-0.939,837,-0.002274,0.045315,-1.4515,0.14701208,440,397,-0.0033905915479689255,-0.001035503856391309,FET,1h,macd_scalp,trend,12h,F,False,False
-1.1146,-1.5398,-0.8098,-0.9801,515,0.8297,0.469,0.9393,-0.004229,1.0281,0.0291,-0.8525,7.1578,-0.9632,533,-0.004229,0.060554,-1.6122,0.10750121,256,277,-0.004515829416212078,-0.003963401125215091,FET,1h,macd_scalp,trend,1d,F,False,False
0.0086,0.0126,-0.086,-0.4978,211,1.0023,0.5228,0.9148,2.3e-05,0.8616,0.0131,0.3014,2.5974,-0.0875,241,2.3e-05,0.02849,0.0125,0.99002896,119,122,0.0021910572498271105,-0.002091825735681624,FET,1h,keltner_mr,mean_reversion,4h,D,False,False
-0.2985,-0.4932,-0.3716,-0.6598,198,0.9181,0.4824,0.985,-0.001606,1.0201,0.0108,0.6879,2.8237,-0.4449,199,-0.001606,0.052458,-0.4317,0.66639532,96,103,0.007235134836675622,-0.009845317160717123,FET,1h,keltner_mr,mean_reversion,12h,F,False,False
-0.739,-1.2217,-0.5438,-0.8249,163,0.7983,0.4512,0.9709,-0.005461,0.8709,0.0089,0.5666,2.1081,-0.7122,164,-0.005461,0.065425,-1.0689,0.28668705,79,85,0.00020747754568440363,-0.010729191047138504,FET,1h,keltner_mr,mean_reversion,1d,F,False,False
-0.182,-0.2997,-0.3195,-0.1866,153,0.9462,0.478,1.0333,-0.000511,1.1702,0.0087,0.2385,0.7476,-0.1207,159,-0.000511,0.024492,-0.2632,0.79274017,89,70,0.001330321236797649,-0.002852612714902157,FET,1h,dual_ema_adx,trend,4h,F,False,False
0.3338,0.5027,0.1845,-0.3073,94,1.1075,0.5278,0.9909,0.001773,0.9404,0.0079,-0.2175,0.5333,0.1223,144,0.001773,0.044056,0.4828,0.62996263,81,63,0.0001960144594466469,0.0037996015822698054,FET,1h,dual_ema_adx,trend,12h,D,False,False
0.1858,0.2935,-0.0699,-0.4582,137,1.065,0.5252,0.9629,0.001424,0.8683,0.0076,0.4741,2.3627,-0.0659,139,0.001424,0.062483,0.2687,0.78854962,78,61,0.0043924064114728425,-0.0023713758601726586,FET,1h,dual_ema_adx,trend,1d,D,False,False
-0.3201,-0.4999,-0.4096,-0.5947,443,0.9388,0.4967,0.9512,-0.00073,0.8652,0.0248,1.1385,10.4448,-0.4424,455,-0.00073,0.033612,-0.463,0.64359255,235,220,-0.0007447198056384783,-0.0007133821981734809,FET,1h,vol_spike_brk,trend,4h,F,False,False
0.1461,0.2365,-0.2275,-0.5867,343,1.0322,0.496,1.0489,0.000586,0.9354,0.0203,1.1182,8.0435,-0.259,373,0.000586,0.053526,0.2114,0.83269631,187,186,0.0030373933878200293,-0.001878827847241016,FET,1h,vol_spike_brk,trend,12h,D,False,False
-0.3686,-0.4965,-0.5862,-0.8884,299,0.9176,0.4904,0.9536,-0.002176,0.9032,0.017,-0.4371,8.4466,-0.7854,312,-0.002176,0.072068,-0.5332,0.59425168,156,156,0.0028465372441649804,-0.007197773877836129,FET,1h,vol_spike_brk,trend,1d,F,False,False
-1.7888,-2.5035,-0.7056,-0.9189,980,0.7969,0.4562,0.9497,-0.001879,0.8794,0.0554,-0.1643,3.1982,-0.8878,1017,-0.001879,0.023155,-2.5875,0.00980481,569,448,-0.0011679678756393265,-0.0027815708544342544,FET,1h,stoch_cross,mean_reversion,4h,F,False,False
-1.2168,-1.6729,-0.7534,-0.9525,665,0.8272,0.4699,0.9331,-0.002925,0.9115,0.0371,-0.1839,3.3884,-0.929,681,-0.002925,0.043368,-1.7601,0.07884016,380,301,-0.002232646101971659,-0.003799137011860601,FET,1h,stoch_cross,mean_reversion,12h,F,False,False
-0.5361,-0.7732,-0.6685,-0.9016,468,0.9088,0.4802,0.9839,-0.002145,0.9813,0.0261,-0.3117,3.4783,-0.8551,479,-0.002145,0.060533,-0.7755,0.43842646,265,214,-0.0024815272267976127,-0.001728086977381249,FET,1h,stoch_cross,mean_reversion,1d,F,False,False
-2.4147,-2.8427,-0.9583,-0.9477,1162,0.802,0.4886,0.8395,-0.00194,0.8601,0.1188,-1.7953,17.9127,-0.9399,1226,-0.00194,0.025929,-2.6202,0.00889557,703,523,-0.0030797498289919147,-0.0004088914380867714,TIA,1h,vwap_mr,mean_reversion,4h,F,False,False
-1.5249,-2.2465,-0.9245,-0.9067,533,0.8167,0.4596,0.9603,-0.002967,0.7703,0.054,1.2056,13.8823,-0.8829,557,-0.002967,0.042314,-1.6547,0.09854948,309,248,-0.0057824390439034186,0.0005416345165249488,TIA,1h,vwap_mr,mean_reversion,12h,F,False,False
-1.5284,-2.0485,-0.9278,-0.9249,315,0.7855,0.4641,0.9072,-0.005177,0.729,0.0324,-0.6134,2.118,-0.8997,334,-0.005177,0.057048,-1.6585,0.0981509,181,153,-0.010430598912207318,0.0010377123641874943,TIA,1h,vwap_mr,mean_reversion,1d,F,False,False
-2.6432,-3.7314,-0.9399,-0.9406,1086,0.7861,0.4559,0.9382,-0.001968,0.8173,0.1099,-0.0247,4.264,-0.9209,1134,-0.001968,0.023101,-2.8682,0.00420487,578,556,-0.0023704239881933934,-0.0015487189137736433,TIA,1h,stoch_rsi,mean_reversion,4h,F,False,False
-1.8039,-2.4099,-0.9369,-0.951,581,0.7992,0.4846,0.8502,-0.003336,0.7243,0.0596,0.1391,6.8405,-0.9264,615,-0.003336,0.042258,-1.9575,0.05074127,307,308,-0.00698635650931074,0.0003033915548278542,TIA,1h,stoch_rsi,mean_reversion,12h,F,False,False
-1.8612,-2.7271,-0.9564,-0.9486,356,0.7446,0.4626,0.865,-0.006089,0.7294,0.035,0.4192,4.3514,-0.9392,361,-0.006089,0.057285,-2.0197,0.04415799,180,181,-0.011457111223702472,-0.0007510832410203021,TIA,1h,stoch_rsi,mean_reversion,1d,F,False,False
-1.2977,-2.1189,-0.943,-0.8952,2082,0.9157,0.4761,1.0078,-0.000754,1.0428,0.2023,1.4164,15.9989,-0.888,2088,-0.000754,0.024466,-1.4082,0.15921444,851,1237,-0.0014127370189933187,-0.00030082575226773964,TIA,1h,ema_ribbon,trend,4h,F,False,False
0.1173,0.1869,-0.5822,-0.5992,428,1.0129,0.4753,1.118,0.000189,1.223,0.0746,0.4458,4.259,-0.3966,770,0.000189,0.041287,0.1273,0.89872962,308,462,-0.002268970721090401,0.0018283442668405397,TIA,1h,ema_ribbon,trend,12h,D,False,False
-0.0484,-0.0738,-0.7613,-0.6171,367,0.9929,0.4838,1.0594,-0.000153,1.0672,0.0388,0.1918,3.3776,-0.5263,401,-0.000153,0.05845,-0.0525,0.95812737,166,235,-0.0069972079435743975,0.0046810385152186084,TIA,1h,ema_ribbon,trend,1d,F,False,False
-0.7367,-1.2346,-0.5589,-0.2862,73,0.7718,0.4133,1.0955,-0.002402,0.9173,0.0073,0.8685,3.5327,-0.1856,75,-0.002402,0.026026,-0.7994,0.42661991,41,34,-0.0028839141234599723,-0.0018216278188621631,TIA,1h,bollinger_mr,mean_reversion,4h,F,False,False
-0.2101,-0.2933,-0.3296,-0.4124,73,0.9333,0.4667,1.0666,-0.001218,0.6961,0.0073,-0.3672,0.9524,-0.158,75,-0.001218,0.046259,-0.228,0.82027103,41,34,-0.0014863348699472902,-0.0008941638490616316,TIA,1h,bollinger_mr,mean_reversion,12h,F,False,False
0.0916,0.1303,-0.1595,-0.4224,71,1.0303,0.4865,1.0875,0.000689,0.9854,0.0072,-0.5075,1.0269,-0.0788,74,0.000689,0.059602,0.0994,0.92109123,40,34,-0.005868221114413994,0.008402758211367496,TIA,1h,bollinger_mr,mean_reversion,1d,D,False,False
-1.3665,-1.9314,-0.8062,-0.5284,239,0.7879,0.5055,0.7709,-0.002098,0.8618,0.0266,-0.2608,2.192,-0.4799,275,-0.002098,0.023462,-1.4828,0.13927891,157,118,-0.0013504677432178195,-0.0030923132951953774,TIA,1h,rsi_extreme,mean_reversion,4h,F,False,False
-0.4995,-0.6637,-0.6264,-0.5774,176,0.8962,0.4806,0.9687,-0.001628,0.7321,0.02,-0.0987,4.1916,-0.4106,206,-0.001628,0.043109,-0.5421,0.588362,117,89,0.0016230926671011048,-0.005902212483796971,TIA,1h,rsi_extreme,mean_reversion,12h,F,False,False
-1.1552,-1.5866,-0.8458,-0.8058,140,0.7642,0.4383,0.9795,-0.006238,0.7927,0.0157,-0.2517,1.7743,-0.7401,162,-0.006238,0.063336,-1.2535,0.21183886,94,68,-0.007328703365852981,-0.004729329426488147,TIA,1h,rsi_extreme,mean_reversion,1d,F,False,False
-0.7613,-1.2409,-0.8086,-0.9221,1800,0.9499,0.4667,1.0856,-0.000442,1.0711,0.2093,1.5257,20.5964,-0.8005,2160,-0.000442,0.024886,-0.8261,0.40885664,1022,1138,-0.0011198321049734087,0.00016613002732281196,TIA,1h,momentum,trend,4h,F,False,False
1.1143,1.7224,1.3469,-0.6459,354,1.1258,0.5173,1.0504,0.001763,1.1831,0.0783,0.4722,5.4485,1.0897,808,0.001763,0.041446,1.2092,0.22693696,389,419,-0.001123793234153806,0.0044432683422671445,TIA,1h,momentum,trend,12h,C,False,False
0.7996,1.3585,0.4264,-0.7938,140,1.1193,0.5072,1.0874,0.002433,1.1109,0.0403,0.5149,2.5002,0.4096,416,0.002433,0.057185,0.8677,0.38605309,197,219,-0.0024070036107674583,0.006786448008228013,TIA,1h,momentum,trend,1d,C,False,False
-0.5446,-1.0033,-0.6357,-0.693,487,0.927,0.4479,1.1429,-0.000737,0.9922,0.0567,3.2844,34.4632,-0.4954,585,-0.000737,0.030181,-0.591,0.55477316,266,319,-0.003392088969330152,0.0014761923299654023,TIA,1h,range_breakout,trend,4h,F,False,False
-0.2144,-0.2977,-0.5754,-0.7419,217,0.9671,0.4834,1.0336,-0.00055,1.1867,0.0379,-0.5158,11.0031,-0.4808,391,-0.00055,0.046706,-0.2327,0.81611892,178,213,-0.004284876767107878,0.0025718292357558696,TIA,1h,range_breakout,trend,12h,F,False,False
-0.6273,-0.8758,-0.8234,-0.8139,255,0.8939,0.471,1.0039,-0.002621,0.9965,0.0267,-0.3593,2.7739,-0.7291,276,-0.002621,0.063958,-0.6807,0.49663308,132,144,-0.010189735735057855,0.004317855721197437,TIA,1h,range_breakout,trend,1d,F,False,False
-0.9872,-1.2953,-0.7549,-0.6675,562,0.8879,0.4893,0.9267,-0.000983,0.9671,0.0634,-0.5649,4.7976,-0.562,654,-0.000983,0.023471,-1.0712,0.28446146,317,337,-0.0008757777747315479,-0.0010841612401775512,TIA,1h,macd_scalp,trend,4h,F,False,False
-0.3854,-0.5548,-0.6936,-0.7573,347,0.9448,0.4881,0.991,-0.000882,0.9715,0.0447,0.4472,8.1876,-0.5841,461,-0.000882,0.045255,-0.4182,0.67596694,231,230,-0.0023437231787564574,0.0005870198060443035,TIA,1h,macd_scalp,trend,12h,F,False,False
-0.9204,-1.1274,-0.8508,-0.8914,265,0.8493,0.4983,0.855,-0.003508,0.8902,0.0294,-1.118,6.8925,-0.8123,303,-0.003508,0.061138,-0.9988,0.31869241,154,149,-0.008711364376481477,0.0018698123313506212,TIA,1h,macd_scalp,trend,1d,F,False,False
-0.4136,-0.5204,-0.4816,-0.3837,167,0.9057,0.5179,0.8432,-0.001004,0.9117,0.0163,-0.8034,6.6268,-0.2138,168,-0.001004,0.029002,-0.4488,0.65414827,110,58,-0.004092494090659167,0.004852771035740999,TIA,1h,keltner_mr,mean_reversion,4h,F,False,False
-0.3327,-0.5047,-0.4864,-0.4847,130,0.9202,0.4885,0.9634,-0.001413,1.0438,0.0127,-0.0107,0.688,-0.2714,131,-0.001413,0.044802,-0.361,0.71866347,78,53,-0.006450330270229892,0.005999966589326635,TIA,1h,keltner_mr,mean_reversion,12h,F,False,False
-0.5708,-0.708,-0.7358,-0.6067,111,0.8467,0.4911,0.8775,-0.003885,0.8244,0.0109,-0.8272,4.5399,-0.5016,112,-0.003885,0.066379,-0.6194,0.53694756,66,46,-0.00863906671477232,0.0029366201237726623,TIA,1h,keltner_mr,mean_reversion,1d,F,False,False
-0.0464,-0.0786,-0.1885,-0.1914,66,0.9862,0.4314,1.3,-0.000123,1.0992,0.0099,0.5672,1.3648,-0.0423,102,-0.000123,0.024749,-0.0503,0.95998422,52,50,0.0010124541862723013,-0.0013043908413082382,TIA,1h,dual_ema_adx,trend,4h,F,False,False
-0.5548,-0.9265,-0.6905,-0.3282,85,0.8444,0.4432,1.061,-0.002616,1.0624,0.0085,0.376,0.5863,-0.2611,88,-0.002616,0.040761,-0.602,0.54874543,48,40,-0.006232673022118262,0.0017246253916060438,TIA,1h,dual_ema_adx,trend,12h,F,False,False
0.0546,0.1074,-0.2287,-0.3876,44,1.0178,0.4337,1.3287,0.000387,1.36,0.008,0.9073,1.6972,-0.1035,83,0.000387,0.059613,0.0592,0.95292542,44,39,-0.0036176784073015692,0.004906080190986708,TIA,1h,dual_ema_adx,trend,1d,D,False,False
0.2841,0.5405,0.0396,-0.4002,104,1.0632,0.4825,1.1403,0.000706,1.0869,0.0249,2.781,20.3642,0.0187,257,0.000706,0.036719,0.3083,0.75812981,102,155,-0.002473265092896144,0.002798283212510771,TIA,1h,vol_spike_brk,trend,4h,D,False,False
0.0118,0.0212,-0.4263,-0.476,83,1.0026,0.4575,1.1886,4.6e-05,1.0486,0.0205,1.5104,8.5537,-0.2344,212,4.6e-05,0.05226,0.0129,0.98975453,86,126,-0.00234344615302116,0.001677134670363745,TIA,1h,vol_spike_brk,trend,12h,D,False,False
0.0033,0.0053,-0.4379,-0.5998,176,1.0007,0.5056,0.9785,1.7e-05,1.0522,0.0172,0.2366,2.0429,-0.3014,178,1.7e-05,0.063945,0.0036,0.99714059,73,105,-0.0010914336376200938,0.0007879656345459253,TIA,1h,vol_spike_brk,trend,1d,D,False,False
-2.406,-2.7664,-0.9018,-0.8908,543,0.7212,0.4661,0.826,-0.002794,0.821,0.0586,-2.434,30.6969,-0.8527,605,-0.002794,0.026322,-2.6108,0.00925643,328,277,-0.003969731865855473,-0.0014016350264692617,TIA,1h,stoch_cross,mean_reversion,4h,F,False,False
-1.8449,-2.2635,-0.9137,-0.8881,382,0.7622,0.4827,0.8169,-0.004008,0.7525,0.0391,-1.2276,5.5659,-0.8598,404,-0.004008,0.040237,-2.002,0.04595918,211,193,-0.007665235095837138,-8.978881023472671e-06,TIA,1h,stoch_cross,mean_reversion,12h,F,False,False
-1.5261,-2.0038,-0.9169,-0.902,244,0.7623,0.4909,0.7906,-0.005765,0.6638,0.0266,-0.5485,2.5551,-0.8734,275,-0.005765,0.057731,-1.656,0.09887284,147,128,-0.01022347604941436,-0.0006446085453226339,TIA,1h,stoch_cross,mean_reversion,1d,F,False,False
-1.5361,-2.0419,-0.7935,-0.9769,2101,0.8733,0.4806,0.9438,-0.001137,0.9199,0.1193,-0.2893,6.3255,-0.956,2189,-0.001137,0.023935,-2.2219,0.02638945,1182,1007,-0.001535654334524802,-0.0006684357389744793,INJ,1h,vwap_mr,mean_reversion,4h,F,False,False
-0.2427,-0.3474,-0.5296,-0.8751,850,0.9702,0.4888,1.0147,-0.000445,0.97,0.0559,0.0838,4.1013,-0.7282,1025,-0.000445,0.040579,-0.351,0.72564733,551,474,-0.0012784456532865594,0.0005240456279130251,INJ,1h,vwap_mr,mean_reversion,12h,F,False,False
-0.136,-0.2017,-0.5507,-0.8176,515,0.9796,0.4992,0.9827,-0.00044,0.9521,0.0339,-0.1411,1.546,-0.7141,621,-0.00044,0.055808,-0.1967,0.8441589,347,274,-0.00209631946816722,0.0016566609488411353,INJ,1h,vwap_mr,mean_reversion,1d,F,False,False
-1.7455,-2.4999,-0.8135,-0.9689,1956,0.8515,0.459,1.0036,-0.00134,0.9413,0.109,0.0283,5.7364,-0.9611,2000,-0.00134,0.023731,-2.5249,0.01165028,1038,962,-0.001442460374627652,-0.001229019967114834,INJ,1h,stoch_rsi,mean_reversion,4h,F,False,False
-0.8963,-1.3135,-0.7298,-0.9656,809,0.8969,0.4683,1.0181,-0.001577,0.9075,0.0586,0.0764,3.0517,-0.9221,1074,-0.001577,0.03986,-1.2965,0.19508234,568,506,-0.0023072025489962885,-0.0007571031097013394,INJ,1h,stoch_rsi,mean_reversion,12h,F,False,False
-0.1264,-0.2089,-0.53,-0.8368,332,0.9809,0.4612,1.1461,-0.000405,0.9773,0.0344,0.3559,2.0863,-0.7066,631,-0.000405,0.055646,-0.1828,0.85499995,344,287,-0.00034119451409181893,-0.0004814417564286412,INJ,1h,stoch_rsi,mean_reversion,1d,F,False,False
-1.2699,-1.9163,-0.8468,-0.9758,3699,0.9182,0.4728,1.024,-0.000708,0.9663,0.2032,0.5629,7.266,-0.9744,3727,-0.000708,0.023516,-1.8369,0.06630933,1639,2088,-0.0008582632968309467,-0.0005892778838796125,INJ,1h,ema_ribbon,trend,4h,F,False,False
-0.292,-0.4648,-0.6605,-0.8673,1342,0.9683,0.4837,1.0334,-0.000474,1.033,0.0737,0.6366,4.6089,-0.8314,1352,-0.000474,0.041277,-0.4225,0.67276182,591,761,-0.00142582642791421,0.0002647648238549706,INJ,1h,ema_ribbon,trend,12h,F,False,False
-0.1405,-0.2271,-0.5602,-0.9032,648,0.98,0.4868,1.0332,-0.000432,1.0693,0.0392,0.227,2.0728,-0.7714,719,-0.000432,0.056957,-0.2032,0.83900442,307,412,-0.0021427865811345734,0.000843286836687343,INJ,1h,ema_ribbon,trend,1d,F,False,False
-0.6383,-0.7078,-0.4323,-0.4223,77,0.7828,0.5039,0.7707,-0.002695,0.8649,0.007,-1.5725,7.9453,-0.3441,129,-0.002695,0.033152,-0.9233,0.35760215,66,63,-0.002034268944557986,-0.003386936041607579,INJ,1h,bollinger_mr,mean_reversion,4h,F,False,False
-0.5248,-0.6713,-0.4409,-0.5649,95,0.8276,0.5,0.8276,-0.003436,0.7092,0.0069,-0.4081,1.6966,-0.4508,126,-0.003436,0.050802,-0.7591,0.44919754,64,62,-0.002032056093237044,-0.0048847184227365885,INJ,1h,bollinger_mr,mean_reversion,12h,F,False,False
-0.3441,-0.4754,-0.3863,-0.5496,72,0.8882,0.4833,0.9494,-0.002551,0.7979,0.0065,-0.4732,0.7283,-0.3931,120,-0.002551,0.056125,-0.4978,0.61953446,61,59,0.0010395793115382896,-0.006262362047704109,INJ,1h,bollinger_mr,mean_reversion,1d,F,False,False
-0.3346,-0.4107,-0.3791,-0.4453,411,0.9317,0.4976,0.9406,-0.000594,0.9524,0.023,-0.8197,7.662,-0.3208,422,-0.000594,0.025203,-0.4841,0.62858557,218,204,-0.0009802949950363645,-0.00018097483482846767,INJ,1h,rsi_extreme,mean_reversion,4h,F,False,False
-0.8281,-1.0408,-0.5612,-0.8003,327,0.8343,0.494,0.8544,-0.002779,0.8182,0.0183,-0.7114,2.5066,-0.7128,336,-0.002779,0.042525,-1.1979,0.2318116,177,159,-0.004490138960713552,-0.0008741209734639641,INJ,1h,rsi_extreme,mean_reversion,12h,F,False,False
0.2579,0.4097,-0.0572,-0.5313,228,1.0605,0.487,1.1172,0.001231,1.0295,0.0147,-0.1204,0.6531,-0.0625,269,0.001231,0.05412,0.373,0.7094484,144,125,0.0006259588679509431,0.0019275637236163964,INJ,1h,rsi_extreme,mean_reversion,1d,D,False,False
-1.2274,-1.8601,-0.8548,-0.9851,3792,0.9217,0.4758,1.0154,-0.000704,0.9505,0.2098,0.8126,11.3911,-0.979,3848,-0.000704,0.024587,-1.7754,0.07590501,1873,1975,-0.0008568859150873406,-0.0005584296043226495,INJ,1h,momentum,trend,4h,F,False,False
