sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,holding_bars,grade,pass_raw,pass_bonf
-1.6245,-2.3336,-0.4991,-0.1957,97,0.6009,0.4622,0.6992,-0.001349,0.7153,0.0021,-0.018,1.8133,-0.151,119,-0.001349,0.00718,-2.0502,0.04255978,OP,15m,bollinger_mr,mr,15m,1,F,False,False
-1.3568,-2.202,-0.5656,-0.2038,78,0.6495,0.4286,0.8661,-0.001587,0.7596,0.0021,0.6393,2.3237,-0.1772,119,-0.001587,0.010113,-1.7123,0.08946029,OP,15m,bollinger_mr,mr,30m,2,F,False,False
-1.1185,-1.6282,-0.569,-0.2369,85,0.6754,0.437,0.8703,-0.001837,0.7144,0.0021,0.6858,5.6162,-0.206,119,-0.001837,0.014196,-1.4116,0.16069086,OP,15m,bollinger_mr,mr,45m,3,F,False,False
-0.5286,-0.8058,-0.4014,-0.1943,78,0.834,0.4706,0.9383,-0.000964,0.7667,0.0021,0.8965,5.3102,-0.1213,119,-0.000964,0.015757,-0.6672,0.50597022,OP,15m,bollinger_mr,mr,1h,4,F,False,False
-0.5805,-0.8226,-0.4779,-0.1901,95,0.823,0.4661,0.9427,-0.001142,0.7285,0.0021,0.2178,2.6559,-0.1407,118,-0.001142,0.016937,-0.7326,0.4652745,OP,15m,bollinger_mr,mr,1.5h,6,F,False,False
-0.4187,-0.5706,-0.3621,-0.2084,73,0.871,0.4576,1.0323,-0.000891,0.6437,0.0021,-0.112,1.6847,-0.1175,118,-0.000891,0.018324,-0.5284,0.59818892,OP,15m,bollinger_mr,mr,2h,8,F,False,False
-0.5994,-0.8142,-0.3898,-0.3105,78,0.8264,0.4831,0.8844,-0.001506,0.7215,0.0021,-0.3374,1.1074,-0.1858,118,-0.001506,0.02163,-0.7565,0.45088212,OP,15m,bollinger_mr,mr,3h,12,F,False,False
-0.1727,-0.2644,-0.1879,-0.2529,59,0.9466,0.4915,0.9793,-0.00043,0.977,0.0021,0.1875,1.3567,-0.0746,118,-0.00043,0.021417,-0.218,0.82782406,OP,15m,bollinger_mr,mr,4h,16,F,False,False
-0.2288,-0.3348,-0.2714,-0.2609,77,0.931,0.487,0.9809,-0.00069,1.0803,0.0021,-0.2137,1.2712,-0.1104,115,-0.00069,0.025616,-0.2887,0.77333395,OP,15m,bollinger_mr,mr,6h,24,F,False,False
-0.381,-0.5247,-0.3248,-0.3472,76,0.8813,0.5088,0.851,-0.001272,1.0563,0.002,-0.1986,1.7428,-0.1735,114,-0.001272,0.028245,-0.4809,0.63153439,OP,15m,bollinger_mr,mr,8h,32,F,False,False
-0.2953,-0.3962,-0.3473,-0.3302,71,0.9063,0.5046,0.8899,-0.001206,0.8536,0.002,-0.3561,2.3489,-0.1764,109,-0.001206,0.033787,-0.3727,0.71012816,OP,15m,bollinger_mr,mr,12h,48,F,False,False
0.2223,0.3287,0.0559,-0.3858,91,1.0769,0.4815,1.1597,0.001017,0.9491,0.0019,0.1266,2.1084,0.0345,108,0.001017,0.037687,0.2805,0.77960281,OP,15m,bollinger_mr,mr,16h,64,D,False,False
0.5091,0.7162,0.3584,-0.3394,49,1.1842,0.551,0.9649,0.002794,1.0166,0.0018,-0.3413,0.7701,0.2006,98,0.002794,0.043051,0.6425,0.52206955,OP,15m,bollinger_mr,mr,24h,96,C,False,False
-5.1711,-6.8645,-0.7975,-0.792,1351,0.5984,0.4209,0.8235,-0.001155,0.7621,0.0242,-0.7846,14.4367,-0.7962,1352,-0.001155,0.006505,-6.526,0.0,OP,15m,rsi_extreme,mr,15m,1,F,False,False
-3.7753,-4.845,-0.8108,-0.8251,1351,0.6805,0.4371,0.8763,-0.001254,0.756,0.0242,-1.1849,20.7853,-0.8281,1352,-0.001254,0.00968,-4.7645,2.1e-06,OP,15m,rsi_extreme,mr,30m,2,F,False,False
-2.6752,-3.2792,-0.7859,-0.7637,1284,0.7535,0.4646,0.8683,-0.00107,0.8836,0.023,-1.9067,30.2229,-0.7678,1285,-0.00107,0.011361,-3.3761,0.0007571,OP,15m,rsi_extreme,mr,45m,3,F,False,False
-1.9984,-2.3752,-0.7711,-0.7125,1218,0.8031,0.4963,0.8151,-0.000952,0.8095,0.0218,-1.6868,24.2304,-0.719,1219,-0.000952,0.013185,-2.5221,0.01179312,OP,15m,rsi_extreme,mr,1h,4,F,False,False
-1.8637,-2.0357,-0.7923,-0.78,1119,0.8,0.4911,0.8291,-0.001212,0.8705,0.0201,-3.0556,39.6243,-0.784,1120,-0.001212,0.017249,-2.3521,0.0188419,OP,15m,rsi_extreme,mr,1.5h,6,F,False,False
-1.475,-1.5579,-0.7925,-0.7864,1059,0.8244,0.4906,0.8561,-0.00122,0.7958,0.019,-3.9406,71.4369,-0.7887,1060,-0.00122,0.021338,-1.8615,0.06294839,OP,15m,rsi_extreme,mr,2h,8,F,False,False
-0.9566,-1.1738,-0.7333,-0.6713,954,0.889,0.5021,0.8816,-0.000872,0.9194,0.0172,-0.7677,13.7724,-0.6602,958,-0.000872,0.022362,-1.2073,0.22761628,OP,15m,rsi_extreme,mr,3h,12,F,False,False
-0.9648,-0.9617,-0.7576,-0.8174,402,0.8693,0.5028,0.8597,-0.001198,0.8486,0.0161,-5.6787,101.7735,-0.7852,897,-0.001198,0.029461,-1.2176,0.22369825,OP,15m,rsi_extreme,mr,4h,16,F,False,False
-0.847,-1.0636,-0.7129,-0.8013,563,0.8941,0.4938,0.9165,-0.001172,0.8566,0.0145,-0.6703,12.3193,-0.7405,808,-0.001172,0.031161,-1.0689,0.28541896,OP,15m,rsi_extreme,mr,6h,24,F,False,False
-1.252,-1.5557,-0.754,-0.8873,493,0.8447,0.48,0.9151,-0.001889,0.8621,0.013,-1.2365,11.4516,-0.8281,725,-0.001889,0.032193,-1.5801,0.11451885,OP,15m,rsi_extreme,mr,8h,32,F,False,False
-0.8301,-1.0471,-0.7408,-0.8397,381,0.8878,0.4873,0.9342,-0.001763,0.8805,0.0105,-1.0577,5.9847,-0.7877,589,-0.001763,0.040834,-1.0476,0.29524029,OP,15m,rsi_extreme,mr,12h,48,F,False,False
-0.9168,-1.193,-0.769,-0.8749,484,0.8697,0.4834,0.9293,-0.002363,0.8513,0.0092,-0.6769,3.0439,-0.8312,513,-0.002363,0.04625,-1.157,0.24781596,OP,15m,rsi_extreme,mr,16h,64,F,False,False
0.3674,0.5525,-0.1077,-0.5954,185,1.0661,0.5278,0.9539,0.001313,0.9705,0.0071,0.302,4.1439,-0.1002,396,0.001313,0.05636,0.4637,0.64312954,OP,15m,rsi_extreme,mr,24h,96,D,False,False
-19.1074,-28.4033,-1.0,-1.0,26989,0.6332,0.3959,0.9664,-0.001055,0.8715,0.4835,3.9531,447.2513,-1.0,27000,-0.001055,0.00719,-24.1141,0.0,OP,15m,momentum,tr,15m,1,F,False,False
-12.7282,-18.7603,-1.0,-1.0,16805,0.6965,0.4157,0.979,-0.001127,0.9355,0.301,0.6058,31.1512,-1.0,16810,-0.001127,0.009096,-16.0633,0.0,OP,15m,momentum,tr,30m,2,F,False,False
-9.2812,-11.1308,-1.0,-1.0,12500,0.7188,0.4305,0.9511,-0.001233,0.9113,0.2239,-6.7736,281.3287,-1.0,12503,-0.001233,0.011775,-11.7132,0.0,OP,15m,momentum,tr,45m,3,F,False,False
-6.5332,-9.9762,-0.9989,-1.0,10107,0.7876,0.4369,1.0149,-0.000999,0.9626,0.1812,1.0185,22.7309,-1.0,10118,-0.000999,0.012185,-8.245,0.0,OP,15m,momentum,tr,1h,4,F,False,False
-4.8024,-6.6928,-0.9957,-0.9998,7328,0.8089,0.4426,1.0189,-0.001062,0.9798,0.1313,-0.8802,49.0576,-0.9998,7330,-0.001062,0.014998,-6.0607,0.0,OP,15m,momentum,tr,1.5h,6,F,False,False
-2.6981,-4.0688,-0.9669,-0.9963,5765,0.8732,0.4594,1.0277,-0.000766,1.0453,0.1035,1.8725,38.7863,-0.9948,5782,-0.000766,0.017104,-3.4051,0.00066589,OP,15m,momentum,tr,2h,8,F,False,False
-3.0268,-4.127,-0.9764,-0.9979,4047,0.8394,0.4595,0.9874,-0.001225,0.9417,0.0727,-0.4974,15.2276,-0.9971,4059,-0.001225,0.020427,-3.8199,0.00013549,OP,15m,momentum,tr,3h,12,F,False,False
-1.5567,-2.4901,-0.9024,-0.9838,3097,0.9028,0.4635,1.0451,-0.000827,1.0101,0.0566,1.6142,21.3032,-0.9693,3161,-0.000827,0.023665,-1.9646,0.04954706,OP,15m,momentum,tr,4h,16,F,False,False
-1.2187,-1.9766,-0.8647,-0.9639,1442,0.9099,0.4697,1.0272,-0.00093,1.0001,0.0387,1.1438,10.0847,-0.9425,2163,-0.00093,0.028132,-1.538,0.12419388,OP,15m,momentum,tr,6h,24,F,False,False
-0.8943,-1.0693,-0.8551,-0.964,839,0.9185,0.4806,0.9925,-0.000981,1.0381,0.0296,-2.7225,43.9597,-0.9373,1652,-0.000981,0.035323,-1.1286,0.2592246,OP,15m,momentum,tr,8h,32,F,False,False
-0.7587,-1.1988,-0.7831,-0.9377,536,0.9232,0.4862,0.9756,-0.00112,0.9892,0.0201,0.7122,5.3924,-0.8789,1123,-0.00112,0.039193,-0.9575,0.33853295,OP,15m,momentum,tr,12h,48,F,False,False
0.6841,1.1143,0.2886,-0.7156,386,1.0851,0.5077,1.0523,0.0013,1.0676,0.0152,0.6502,4.4856,0.3485,849,0.0013,0.043889,0.8633,0.38818975,OP,15m,momentum,tr,16h,64,C,False,False
0.6732,0.9702,0.2148,-0.7591,374,1.1013,0.5263,0.9912,0.001983,0.9157,0.0102,-0.0178,3.0438,0.272,570,0.001983,0.055719,0.8496,0.39588496,OP,15m,momentum,tr,24h,96,C,False,False
-7.7488,-11.2728,-0.9914,-0.9995,6174,0.6281,0.3818,1.0169,-0.001163,0.898,0.1111,7.0323,666.0746,-0.9994,6202,-0.001163,0.009362,-9.7792,0.0,OP,15m,range_breakout,tr,15m,1,F,False,False
-5.2173,-7.6132,-0.9797,-0.9979,4745,0.7031,0.3977,1.0646,-0.001188,0.9364,0.0857,6.0243,489.9743,-0.9977,4787,-0.001188,0.012479,-6.5844,0.0,OP,15m,range_breakout,tr,30m,2,F,False,False
-5.027,-8.5279,-0.9631,-0.9941,4204,0.7447,0.4142,1.0533,-0.00113,1.0001,0.0753,4.1813,97.4394,-0.9935,4206,-0.00113,0.01155,-6.3442,0.0,OP,15m,range_breakout,tr,45m,3,F,False,False
-3.9457,-6.4924,-0.9471,-0.989,3833,0.7847,0.4229,1.0706,-0.00106,1.0056,0.0687,2.7288,49.0724,-0.9877,3835,-0.00106,0.013187,-4.9796,6.7e-07,OP,15m,range_breakout,tr,1h,4,F,False,False
-3.5432,-5.8313,-0.9519,-0.9906,3349,0.7922,0.4304,1.0482,-0.001235,0.9848,0.06,2.5366,39.7662,-0.9895,3350,-0.001235,0.01599,-4.4716,8.02e-06,OP,15m,range_breakout,tr,1.5h,6,F,False,False
-2.3392,-3.949,-0.9004,-0.9715,2965,0.8532,0.4336,1.1147,-0.000949,1.1041,0.0538,1.7794,18.4144,-0.9634,3003,-0.000949,0.01761,-2.9522,0.00318013,OP,15m,range_breakout,tr,2h,8,F,False,False
-2.742,-4.4674,-0.9427,-0.9881,2491,0.8154,0.4298,1.0818,-0.001487,0.9683,0.0446,2.1485,31.9454,-0.986,2492,-0.001487,0.021457,-3.4605,0.00054834,OP,15m,range_breakout,tr,3h,12,F,False,False
-1.4171,-2.1296,-0.8538,-0.9457,2141,0.8932,0.4627,1.0374,-0.000934,1.0199,0.0384,0.7831,16.4218,-0.9275,2142,-0.000934,0.024172,-1.7885,0.07384058,OP,15m,range_breakout,tr,4h,16,F,False,False
-1.1107,-1.5828,-0.8033,-0.9362,1624,0.9058,0.4718,1.014,-0.000969,0.9783,0.0292,-0.0397,6.6871,-0.8915,1632,-0.000969,0.027916,-1.4017,0.16118268,OP,15m,range_breakout,tr,6h,24,F,False,False
-0.2435,-0.3356,-0.5704,-0.8771,1091,0.9762,0.4966,0.9895,-0.000279,1.0436,0.0238,-0.07,7.9022,-0.6688,1331,-0.000279,0.033086,-0.3073,0.75864558,OP,15m,range_breakout,tr,8h,32,F,False,False
-0.4729,-0.6756,-0.6874,-0.9184,950,0.946,0.4917,0.978,-0.000793,1.0415,0.0172,0.0038,8.3594,-0.796,962,-0.000793,0.041213,-0.5968,0.55075367,OP,15m,range_breakout,tr,12h,48,F,False,False
0.4829,0.7603,0.0167,-0.6176,424,1.0626,0.4913,1.1,0.000972,1.2014,0.0134,0.2952,3.4403,0.0165,751,0.000972,0.043717,0.6094,0.54242168,OP,15m,range_breakout,tr,16h,64,D,False,False
-0.4735,-0.6517,-0.6991,-0.904,260,0.9297,0.4981,0.9368,-0.001451,0.8737,0.0094,-0.3656,4.4226,-0.7965,524,-0.001451,0.055566,-0.5976,0.55037052,OP,15m,range_breakout,tr,24h,96,F,False,False
-12.8387,-18.7602,-0.9938,-0.9997,7079,0.5741,0.3856,0.9148,-0.001113,0.8032,0.1268,0.8032,21.3711,-0.9997,7080,-0.001113,0.00578,-16.2028,0.0,OP,15m,macd_scalp,tr,15m,1,F,False,False
-6.823,-12.2066,-0.9883,-0.9991,6269,0.6841,0.4164,0.9587,-0.001066,0.8594,0.1123,15.9248,734.0149,-0.9991,6270,-0.001066,0.009803,-8.6109,0.0,OP,15m,macd_scalp,tr,30m,2,F,False,False
-5.8961,-8.8565,-0.9818,-0.9981,5670,0.7374,0.435,0.9577,-0.001044,0.8724,0.1015,3.6181,105.4031,-0.998,5671,-0.001044,0.010563,-7.441,0.0,OP,15m,macd_scalp,tr,45m,3,F,False,False
-5.4717,-7.8986,-0.9812,-0.9979,5212,0.7503,0.4456,0.9334,-0.001114,0.8643,0.0933,2.0753,55.1035,-0.9979,5213,-0.001114,0.01165,-6.9055,0.0,OP,15m,macd_scalp,tr,1h,4,F,False,False
-4.4689,-5.4619,-0.9799,-0.9978,4508,0.7713,0.4509,0.9393,-0.001231,0.9339,0.0807,-2.7597,70.4737,-0.9977,4509,-0.001231,0.014662,-5.6398,2e-08,OP,15m,macd_scalp,tr,1.5h,6,F,False,False
-2.7837,-3.98,-0.9406,-0.9866,3861,0.8456,0.4653,0.9718,-0.000922,0.9092,0.0709,1.1878,23.3797,-0.9849,3961,-0.000922,0.016519,-3.5131,0.00044794,OP,15m,macd_scalp,tr,2h,8,F,False,False
-2.5398,-3.0585,-0.9536,-0.9914,2997,0.8325,0.4666,0.9515,-0.001233,0.91,0.0558,-3.2656,104.6503,-0.9903,3118,-0.001233,0.021481,-3.2053,0.00136272,OP,15m,macd_scalp,tr,3h,12,F,False,False
-1.6235,-2.0421,-0.8851,-0.9647,2427,0.8851,0.4832,0.9465,-0.000935,0.9607,0.0454,-1.2558,28.4309,-0.9533,2535,-0.000935,0.022986,-2.0489,0.0405756,OP,15m,macd_scalp,tr,4h,16,F,False,False
-0.0827,-0.1207,-0.4786,-0.8746,1511,0.993,0.4909,1.03,-6.8e-05,0.9866,0.0333,0.3061,10.6154,-0.5784,1858,-6.8e-05,0.028173,-0.1044,0.91684663,OP,15m,macd_scalp,tr,6h,24,F,False,False
-0.3563,-0.4844,-0.6012,-0.9187,1298,0.9664,0.4853,1.0251,-0.000372,0.9965,0.0261,-0.2002,9.2527,-0.722,1459,-0.000372,0.031614,-0.4496,0.65305014,OP,15m,macd_scalp,tr,8h,32,F,False,False
-0.2776,-0.4092,-0.715,-0.729,1006,0.9699,0.4712,1.0884,-0.000417,1.0175,0.0184,0.1345,8.0943,-0.6906,1025,-0.000417,0.038064,-0.3504,0.72612544,OP,15m,macd_scalp,tr,12h,48,F,False,False
0.0282,0.0399,-0.4075,-0.9142,414,1.0035,0.4937,1.0291,5.6e-05,1.061,0.0142,-0.2185,3.9214,-0.524,794,5.6e-05,0.044241,0.0355,0.9716555,OP,15m,macd_scalp,tr,16h,64,D,False,False
-1.2209,-1.6505,-0.867,-0.9617,384,0.8366,0.4771,0.9167,-0.003641,0.8514,0.0098,-0.4992,2.4198,-0.9427,547,-0.003641,0.055267,-1.5409,0.12392952,OP,15m,macd_scalp,tr,24h,96,F,False,False
-4.6477,-6.0016,-0.7806,-0.8037,1595,0.6543,0.4506,0.7977,-0.000961,0.7511,0.0286,-0.9002,12.8832,-0.7925,1600,-0.000961,0.006552,-5.8655,1e-08,OP,15m,keltner_mr,mr,15m,1,F,False,False
-3.5838,-4.5581,-0.7927,-0.8401,1414,0.7042,0.4647,0.8111,-0.001182,0.7087,0.0254,-1.1554,17.5434,-0.8256,1418,-0.001182,0.00984,-4.5229,6.61e-06,OP,15m,keltner_mr,mr,30m,2,F,False,False
-2.6455,-3.1896,-0.7796,-0.8023,1308,0.7556,0.4775,0.8267,-0.001116,0.7837,0.0235,-1.5491,24.1427,-0.7908,1313,-0.001116,0.012114,-3.3387,0.00086547,OP,15m,keltner_mr,mr,45m,3,F,False,False
-1.6127,-1.9777,-0.7093,-0.6907,1214,0.8401,0.4996,0.8415,-0.000787,0.7904,0.0218,-1.3736,22.1263,-0.6578,1219,-0.000787,0.013497,-2.0352,0.04204227,OP,15m,keltner_mr,mr,1h,4,F,False,False
-1.4994,-1.6518,-0.7376,-0.741,1086,0.8339,0.5023,0.8263,-0.000998,0.9026,0.0195,-2.9547,39.5798,-0.7163,1089,-0.000998,0.017409,-1.8923,0.05871121,OP,15m,keltner_mr,mr,1.5h,6,F,False,False
-0.8394,-0.8867,-0.6579,-0.7129,624,0.8953,0.5043,0.8799,-0.000718,0.8541,0.0185,-3.8165,67.7178,-0.6352,1035,-0.000718,0.021799,-1.0594,0.28967928,OP,15m,keltner_mr,mr,2h,8,F,False,False
-0.6788,-0.781,-0.5684,-0.7635,490,0.9161,0.508,0.8872,-0.000668,0.9849,0.0168,-2.3165,34.7589,-0.5961,937,-0.000668,0.023868,-0.8567,0.39182138,OP,15m,keltner_mr,mr,3h,12,F,False,False
-0.1553,-0.1923,-0.3766,-0.6563,472,0.9802,0.5143,0.9257,-0.000172,0.9693,0.0157,-0.7728,16.4981,-0.3637,875,-0.000172,0.025989,-0.196,0.84462394,OP,15m,keltner_mr,mr,4h,16,F,False,False
-0.1556,-0.1893,-0.4324,-0.7575,387,0.9787,0.5007,0.9761,-0.000237,0.9176,0.0138,-1.3152,24.2001,-0.4684,769,-0.000237,0.033418,-0.1963,0.84439982,OP,15m,keltner_mr,mr,6h,24,F,False,False
0.387,0.5184,0.0165,-0.6304,432,1.0554,0.5078,1.0229,0.000647,1.0245,0.0126,-0.2388,9.7016,0.0166,703,0.000647,0.0351,0.4884,0.62541606,OP,15m,keltner_mr,mr,8h,32,D,False,False
-0.7489,-0.8975,-0.7213,-0.8336,396,0.8955,0.4974,0.9049,-0.001632,0.8842,0.0103,-1.3734,7.1444,-0.7688,577,-0.001632,0.041491,-0.9451,0.34500035,OP,15m,keltner_mr,mr,12h,48,F,False,False
-0.4833,-0.6316,-0.5975,-0.878,283,0.9299,0.505,0.9116,-0.00126,0.768,0.009,-0.7557,2.6195,-0.694,501,-0.00126,0.046255,-0.6099,0.54217599,OP,15m,keltner_mr,mr,16h,64,F,False,False
0.0168,0.0237,-0.3843,-0.8228,214,1.003,0.5052,0.9824,6.1e-05,0.9067,0.0069,-0.0714,4.5334,-0.4541,386,6.1e-05,0.056728,0.0212,0.98311208,OP,15m,keltner_mr,mr,24h,96,D,False,False
-7.5766,-11.4391,-0.8671,-0.9241,2015,0.5407,0.3665,0.9346,-0.001257,0.7628,0.0362,0.8721,9.7632,-0.9238,2019,-0.001257,0.005905,-9.5619,0.0,OP,15m,dual_ema_adx,tr,15m,1,F,False,False
-5.7047,-8.2592,-0.8691,-0.9261,1851,0.6194,0.4102,0.8904,-0.001369,0.7861,0.0332,0.4528,6.9234,-0.9259,1855,-0.001369,0.008187,-7.1995,0.0,OP,15m,dual_ema_adx,tr,30m,2,F,False,False
-4.9352,-7.0369,-0.868,-0.9279,1724,0.6555,0.4178,0.9134,-0.00146,0.825,0.0309,0.0039,4.665,-0.9262,1728,-0.00146,0.009744,-6.2283,0.0,OP,15m,dual_ema_adx,tr,45m,3,F,False,False
-4.0772,-6.0469,-0.8559,-0.9087,1632,0.6987,0.4248,0.9461,-0.001402,0.8965,0.0293,0.3388,4.6696,-0.9089,1636,-0.001402,0.011024,-5.1456,3e-07,OP,15m,dual_ema_adx,tr,1h,4,F,False,False
-2.7001,-4.2665,-0.8197,-0.8432,1475,0.7815,0.4398,0.9955,-0.001177,0.9375,0.0265,0.5283,4.2817,-0.8461,1478,-0.001177,0.013285,-3.4076,0.00067296,OP,15m,dual_ema_adx,tr,1.5h,6,F,False,False
-2.6658,-3.993,-0.8321,-0.8831,1383,0.7744,0.4354,1.0043,-0.001405,0.9439,0.0248,0.3589,4.7022,-0.8792,1385,-0.001405,0.015538,-3.3643,0.00078826,OP,15m,dual_ema_adx,tr,2h,8,F,False,False
-2.7197,-4.0428,-0.8624,-0.9273,1243,0.7636,0.4321,1.0035,-0.00187,0.9881,0.0223,0.1649,2.2854,-0.9228,1245,-0.00187,0.019227,-3.4323,0.00061814,OP,15m,dual_ema_adx,tr,3h,12,F,False,False
-1.6074,-2.297,-0.8001,-0.8629,1156,0.8462,0.4499,1.0346,-0.001352,0.9692,0.0207,-0.2146,5.5895,-0.8455,1158,-0.001352,0.022688,-2.0285,0.0427342,OP,15m,dual_ema_adx,tr,4h,16,F,False,False
-1.2806,-1.8604,-0.7863,-0.8457,590,0.868,0.4461,1.0777,-0.001373,1.0611,0.0179,-0.2435,5.2194,-0.8248,1002,-0.001373,0.026883,-1.6161,0.10637743,OP,15m,dual_ema_adx,tr,6h,24,F,False,False
-0.3062,-0.4496,-0.5384,-0.7931,836,0.9625,0.4771,1.055,-0.000445,1.0185,0.0156,1.0764,22.5421,-0.5881,872,-0.000445,0.034022,-0.3865,0.69924681,OP,15m,dual_ema_adx,tr,8h,32,F,False,False
-0.5846,-0.8051,-0.6835,-0.8369,691,0.9274,0.4866,0.9783,-0.001096,0.9492,0.0127,-0.6103,5.5012,-0.7412,711,-0.001096,0.039616,-0.7378,0.46085873,OP,15m,dual_ema_adx,tr,12h,48,F,False,False
0.5936,0.9663,0.2104,-0.7303,346,1.0883,0.506,1.0625,0.00142,0.9583,0.0104,0.7043,5.1027,0.2557,583,0.00142,0.045787,0.7491,0.4541099,OP,15m,dual_ema_adx,tr,16h,64,C,False,False
0.1283,0.2011,-0.3024,-0.8722,282,1.0212,0.4876,1.0732,0.000428,1.0066,0.0079,0.4631,3.648,-0.3859,443,0.000428,0.055595,0.1619,0.87142116,OP,15m,dual_ema_adx,tr,24h,96,D,False,False
-2.6909,-3.8409,-0.843,-0.9139,2005,0.7187,0.3852,1.147,-0.001064,0.9901,0.0361,6.2683,399.4579,-0.904,2017,-0.001064,0.014074,-3.396,0.00069694,OP,15m,vol_spike_brk,tr,15m,1,F,False,False
-2.3613,-3.3681,-0.8487,-0.9302,1710,0.737,0.4018,1.097,-0.001276,0.9294,0.031,5.6337,324.2664,-0.9164,1732,-0.001276,0.017823,-2.9801,0.00292207,OP,15m,vol_spike_brk,tr,30m,2,F,False,False
-2.8803,-5.1805,-0.8345,-0.9142,1590,0.7501,0.4001,1.1245,-0.001323,0.9161,0.0288,5.2012,98.7041,-0.899,1607,-0.001323,0.014593,-3.635,0.00028672,OP,15m,vol_spike_brk,tr,45m,3,F,False,False
-2.8485,-4.8214,-0.8544,-0.9401,1518,0.7468,0.3951,1.1435,-0.001538,0.9531,0.0276,3.2379,45.9583,-0.9249,1544,-0.001538,0.016814,-3.5948,0.0003348,OP,15m,vol_spike_brk,tr,1h,4,F,False,False
-2.2867,-4.1186,-0.8434,-0.9262,1427,0.7886,0.4145,1.114,-0.001483,1.0377,0.026,3.2428,39.3568,-0.9111,1450,-0.001483,0.019567,-2.8859,0.00396085,OP,15m,vol_spike_brk,tr,1.5h,6,F,False,False
-1.7081,-2.3308,-0.8641,-0.9503,1355,0.8016,0.4089,1.159,-0.001596,1.0441,0.0247,1.1512,137.4469,-0.9355,1377,-0.001596,0.027475,-2.1557,0.03127783,OP,15m,vol_spike_brk,tr,2h,8,F,False,False
-2.2139,-3.8628,-0.8623,-0.9538,1247,0.7883,0.4123,1.1235,-0.001892,1.0488,0.0227,2.7182,32.8747,-0.9363,1266,-0.001892,0.024092,-2.794,0.00528436,OP,15m,vol_spike_brk,tr,3h,12,F,False,False
-1.3926,-2.333,-0.8009,-0.9087,1174,0.8601,0.4287,1.1462,-0.001378,0.9849,0.0213,1.4525,11.59,-0.8741,1192,-0.001378,0.027077,-1.7574,0.07909952,OP,15m,vol_spike_brk,tr,4h,16,F,False,False
-0.4787,-0.7753,-0.6142,-0.77,1019,0.948,0.4739,1.0523,-0.000554,1.0989,0.0186,0.7451,4.5649,-0.6394,1036,-0.000554,0.02951,-0.6041,0.54588968,OP,15m,vol_spike_brk,tr,6h,24,F,False,False
-0.4214,-0.6827,-0.6101,-0.8027,889,0.9505,0.469,1.0761,-0.000607,1.0509,0.0162,1.1763,10.8112,-0.6575,904,-0.000607,0.034336,-0.5318,0.59500081,OP,15m,vol_spike_brk,tr,8h,32,F,False,False
-1.0185,-1.5053,-0.8074,-0.9226,701,0.8713,0.4572,1.0343,-0.00209,1.13,0.0128,0.0107,10.3962,-0.8865,713,-0.00209,0.043425,-1.2853,0.19909286,OP,15m,vol_spike_brk,tr,12h,48,F,False,False
0.1458,0.2322,-0.3349,-0.7396,584,1.021,0.4806,1.1034,0.000358,1.2585,0.0106,0.2022,3.9459,-0.3645,593,0.000358,0.047397,0.1841,0.85402428,OP,15m,vol_spike_brk,tr,16h,64,D,False,False
-0.1443,-0.2568,-0.5934,-0.7202,433,0.9767,0.4636,1.1302,-0.000472,1.2325,0.0081,0.8105,3.7178,-0.5885,453,-0.000472,0.055158,-0.1821,0.85556154,OP,15m,vol_spike_brk,tr,24h,96,F,False,False
-7.9675,-10.2565,-0.9145,-0.9698,3336,0.6045,0.4173,0.8441,-0.001022,0.7152,0.0598,-0.9156,12.0623,-0.9689,3338,-0.001022,0.005872,-10.0553,0.0,OP,15m,stoch_cross,mr,15m,1,F,False,False
-5.9624,-7.5451,-0.9251,-0.977,3336,0.6839,0.4494,0.838,-0.001082,0.7812,0.0598,-1.0948,16.3949,-0.976,3338,-0.001082,0.008305,-7.5247,0.0,OP,15m,stoch_cross,mr,30m,2,F,False,False
-4.7841,-5.8837,-0.9234,-0.976,3231,0.7305,0.4664,0.8356,-0.001087,0.8504,0.0579,-1.5368,22.2849,-0.975,3233,-0.001087,0.010237,-6.0377,0.0,OP,15m,stoch_cross,mr,45m,3,F,False,False
-3.9374,-4.7935,-0.9114,-0.9677,3086,0.7681,0.4715,0.861,-0.001034,0.7899,0.0553,-1.4998,18.7664,-0.9667,3088,-0.001034,0.011559,-4.9691,7.1e-07,OP,15m,stoch_cross,mr,1h,4,F,False,False
-2.5354,-2.8705,-0.8628,-0.9429,2730,0.8312,0.4982,0.8372,-0.000868,0.8655,0.0492,-2.6866,37.175,-0.9311,2750,-0.000868,0.014226,-3.1998,0.00139091,OP,15m,stoch_cross,mr,1.5h,6,F,False,False
-1.7342,-1.9458,-0.84,-0.9142,2498,0.8727,0.4913,0.9038,-0.000762,0.9001,0.0451,-3.587,66.0155,-0.9023,2520,-0.000762,0.017467,-2.1886,0.02871795,OP,15m,stoch_cross,mr,2h,8,F,False,False
