sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
-1.4985,-2.1566,-0.8188,-0.6363,657,0.8427,0.4571,1.0007,-0.001005,0.8361,0.0061,0.2906,3.8385,-0.5527,700,-0.001005,0.016973,-1.5668,0.11760865,BTC,5m,brk_pullback_lb12,breakout,12h,F,False,False
-27.6281,-41.2807,-0.999,-0.9987,8480,0.3807,0.26,1.0838,-0.000781,0.6676,0.0738,1.3055,21.4512,-0.9987,8490,-0.000781,0.002491,-28.8874,0.0,BTC,5m,brk_strong_lb12,breakout,10m,F,False,False
-21.7475,-32.7052,-0.9982,-0.9972,7794,0.4505,0.2875,1.1162,-0.000751,0.7672,0.0679,1.1474,16.5301,-0.9972,7804,-0.000751,0.002917,-22.7387,0.0,BTC,5m,brk_strong_lb12,breakout,15m,F,False,False
-14.5993,-23.0475,-0.9954,-0.9915,6470,0.5541,0.3263,1.144,-0.000724,0.8459,0.0564,1.6433,20.487,-0.9913,6482,-0.000724,0.003819,-15.2648,0.0,BTC,5m,brk_strong_lb12,breakout,30m,F,False,False
-9.9067,-14.6894,-0.9908,-0.9806,5063,0.6389,0.3654,1.1093,-0.000753,0.9501,0.0441,0.7381,10.7298,-0.9796,5076,-0.000753,0.005181,-10.3583,0.0,BTC,5m,brk_strong_lb12,breakout,1h,F,False,False
-6.494,-8.7194,-0.984,-0.9411,3328,0.6944,0.4043,1.0233,-0.000828,0.9176,0.029,-0.0273,9.6093,-0.942,3337,-0.000828,0.007043,-6.79,0.0,BTC,5m,brk_strong_lb12,breakout,2h,F,False,False
-2.4819,-3.7195,-0.9176,-0.7437,1962,0.8386,0.4257,1.1312,-0.000587,0.99,0.0171,0.5628,8.308,-0.7146,1966,-0.000587,0.010036,-2.5951,0.00952802,BTC,5m,brk_strong_lb12,breakout,4h,F,False,False
-1.2411,-1.6618,-0.8292,-0.5726,902,0.888,0.4524,1.0748,-0.000557,1.0558,0.0093,-0.2912,6.3728,-0.5054,1072,-0.000557,0.014061,-1.2977,0.19467668,BTC,5m,brk_strong_lb12,breakout,8h,F,False,False
-2.7683,-3.5515,-0.9466,-0.7657,626,0.7381,0.4597,0.8676,-0.001756,0.8428,0.0065,-0.5033,3.2939,-0.756,744,-0.001756,0.01655,-2.8944,0.00390973,BTC,5m,brk_strong_lb12,breakout,12h,F,False,False
-11.422,-16.8662,-0.9647,-0.8506,2250,0.463,0.2965,1.0983,-0.000827,0.7381,0.0196,0.8964,15.6605,-0.8472,2256,-0.000827,0.003289,-11.9427,0.0,BTC,5m,brk_atr_lb12,breakout,10m,F,False,False
-8.9318,-12.7994,-0.9603,-0.8249,2004,0.5206,0.3126,1.1449,-0.000846,0.8666,0.0175,0.3839,12.9221,-0.8205,2009,-0.000846,0.004062,-9.3389,0.0,BTC,5m,brk_atr_lb12,breakout,15m,F,False,False
-5.6797,-8.374,-0.9324,-0.7403,1637,0.6266,0.3634,1.0975,-0.000767,0.8916,0.0143,0.8485,15.1176,-0.7223,1640,-0.000767,0.005232,-5.9386,0.0,BTC,5m,brk_atr_lb12,breakout,30m,F,False,False
-2.9736,-4.3368,-0.8668,-0.5913,1335,0.7642,0.3747,1.2752,-0.000565,1.1277,0.0116,0.1209,14.2829,-0.5441,1337,-0.000565,0.006648,-3.1091,0.00191596,BTC,5m,brk_atr_lb12,breakout,1h,F,False,False
-2.7927,-3.6838,-0.8986,-0.6439,1121,0.7691,0.4034,1.1376,-0.000754,1.0676,0.0103,-0.6326,10.9169,-0.6113,1190,-0.000754,0.008906,-2.92,0.00356611,BTC,5m,brk_atr_lb12,breakout,2h,F,False,False
-2.2645,-3.1262,-0.9061,-0.6422,987,0.7969,0.4145,1.1258,-0.000889,0.9998,0.0086,-0.1865,8.0329,-0.6146,994,-0.000889,0.011831,-2.3677,0.01809005,BTC,5m,brk_atr_lb12,breakout,4h,F,False,False
-1.8215,-2.2812,-0.7982,-0.6916,664,0.8063,0.4397,1.0274,-0.001121,0.9475,0.0061,-0.8146,6.6412,-0.5843,705,-0.001121,0.015631,-1.9045,0.05725139,BTC,5m,brk_atr_lb12,breakout,8h,F,False,False
0.0219,0.0318,-0.2125,-0.3379,464,1.0029,0.4537,1.2075,1.8e-05,1.2216,0.0048,0.1112,5.1459,-0.0782,551,1.8e-05,0.018218,0.0229,0.98170598,BTC,5m,brk_atr_lb12,breakout,12h,D,False,False
-19.9817,-30.1813,-0.9935,-0.9859,5412,0.4222,0.2813,1.0785,-0.00078,0.7285,0.0471,1.1931,19.5002,-0.9857,5421,-0.00078,0.002749,-20.8924,0.0,BTC,5m,brk_vol_lb24,breakout,10m,F,False,False
-15.9182,-23.6248,-0.991,-0.9791,4870,0.4745,0.2967,1.1248,-0.000782,0.7728,0.0425,0.8215,20.081,-0.9787,4884,-0.000782,0.003284,-16.6438,0.0,BTC,5m,brk_vol_lb24,breakout,15m,F,False,False
-10.6001,-16.3468,-0.9842,-0.9547,4075,0.5778,0.331,1.1679,-0.000742,0.8652,0.0355,1.3081,21.8515,-0.9535,4085,-0.000742,0.004278,-11.0832,0.0,BTC,5m,brk_vol_lb24,breakout,30m,F,False,False
-7.8587,-11.5207,-0.98,-0.9303,3319,0.6463,0.3603,1.1476,-0.000782,0.985,0.0289,0.4136,8.7088,-0.9295,3328,-0.000782,0.005488,-8.2169,0.0,BTC,5m,brk_vol_lb24,breakout,1h,F,False,False
-5.1557,-7.7006,-0.9671,-0.8768,2549,0.7232,0.3875,1.1433,-0.000779,0.9674,0.0222,0.6136,7.9934,-0.8724,2555,-0.000779,0.007305,-5.3907,8e-08,BTC,5m,brk_vol_lb24,breakout,2h,F,False,False
-2.2294,-3.3446,-0.882,-0.7111,1399,0.8416,0.4258,1.1347,-0.000591,1.0598,0.0145,0.4705,7.2442,-0.6599,1672,-0.000591,0.010372,-2.331,0.01987303,BTC,5m,brk_vol_lb24,breakout,4h,F,False,False
-0.7396,-1.0746,-0.5805,-0.5789,881,0.9293,0.4323,1.2203,-0.000351,1.0502,0.0086,0.2769,5.8308,-0.3609,990,-0.000351,0.014266,-0.7733,0.43953427,BTC,5m,brk_vol_lb24,breakout,8h,F,False,False
-2.7464,-3.7488,-0.9619,-0.7545,694,0.7334,0.4405,0.9317,-0.001877,0.8654,0.0061,-0.1352,3.4951,-0.7569,697,-0.001877,0.017261,-2.8716,0.00420827,BTC,5m,brk_vol_lb24,breakout,12h,F,False,False
-19.3776,-28.7763,-0.9814,-0.9352,3943,0.3861,0.2757,1.0141,-0.000688,0.7013,0.0344,0.6684,14.6139,-0.9349,3953,-0.000688,0.002136,-20.2608,0.0,BTC,5m,brk_pullback_lb24,breakout,10m,F,False,False
-15.5323,-23.6977,-0.9786,-0.9245,3597,0.4481,0.2936,1.0779,-0.000709,0.7994,0.0313,0.9142,15.217,-0.9234,3603,-0.000709,0.002622,-16.2402,0.0,BTC,5m,brk_pullback_lb24,breakout,15m,F,False,False
-10.4512,-15.8971,-0.973,-0.8921,2985,0.5446,0.3309,1.1012,-0.000733,0.8941,0.026,0.843,11.0251,-0.8908,2992,-0.000733,0.003669,-10.9276,0.0,BTC,5m,brk_pullback_lb24,breakout,30m,F,False,False
-7.265,-10.3437,-0.9676,-0.8686,2498,0.6221,0.3665,1.0754,-0.000787,0.8754,0.0218,0.3496,11.2738,-0.8656,2505,-0.000787,0.005188,-7.5961,0.0,BTC,5m,brk_pullback_lb24,breakout,1h,F,False,False
-5.2011,-7.2844,-0.9651,-0.8288,1995,0.6911,0.387,1.0946,-0.000854,0.9761,0.0174,0.0525,6.8258,-0.8278,2000,-0.000854,0.007027,-5.4382,6e-08,BTC,5m,brk_pullback_lb24,breakout,2h,F,False,False
-2.9665,-3.8769,-0.9574,-0.7141,1409,0.7756,0.4285,1.0346,-0.000839,0.9802,0.0123,-0.5827,10.0273,-0.7158,1412,-0.000839,0.010162,-3.1018,0.00196192,BTC,5m,brk_pullback_lb24,breakout,4h,F,False,False
-0.9834,-1.2987,-0.7084,-0.539,880,0.9018,0.4671,1.0287,-0.000494,0.9942,0.0077,-0.3569,5.846,-0.4089,882,-0.000494,0.014264,-1.0282,0.30411957,BTC,5m,brk_pullback_lb24,breakout,8h,F,False,False
-1.5397,-2.0362,-0.9713,-0.5345,643,0.8333,0.4853,0.8839,-0.001092,0.7967,0.0056,-0.1659,2.6295,-0.5509,645,-0.001092,0.017223,-1.6099,0.10790425,BTC,5m,brk_pullback_lb24,breakout,12h,F,False,False
-21.1473,-31.9449,-0.9952,-0.9905,6007,0.4168,0.275,1.0988,-0.000768,0.714,0.0523,1.3092,21.2152,-0.9904,6018,-0.000768,0.002695,-22.1112,0.0,BTC,5m,brk_strong_lb24,breakout,10m,F,False,False
-16.6263,-24.9291,-0.9931,-0.9839,5485,0.4845,0.3018,1.121,-0.000746,0.7944,0.0478,0.9577,15.9644,-0.9839,5501,-0.000746,0.003181,-17.3841,0.0,BTC,5m,brk_strong_lb24,breakout,15m,F,False,False
-11.4226,-17.4546,-0.9881,-0.9667,4587,0.5727,0.3329,1.1477,-0.00073,0.8217,0.04,1.3007,22.406,-0.9665,4599,-0.00073,0.004144,-11.9433,0.0,BTC,5m,brk_strong_lb24,breakout,30m,F,False,False
-8.6028,-12.334,-0.9846,-0.9519,3722,0.634,0.3559,1.1475,-0.000798,0.9433,0.0324,0.3233,10.07,-0.9516,3726,-0.000798,0.005413,-8.9949,0.0,BTC,5m,brk_strong_lb24,breakout,1h,F,False,False
-4.8986,-7.0,-0.9677,-0.8674,2729,0.7399,0.4015,1.1032,-0.000705,0.996,0.0238,0.2803,10.1494,-0.8645,2735,-0.000705,0.007196,-5.1219,3.2e-07,BTC,5m,brk_strong_lb24,breakout,2h,F,False,False
-2.0449,-3.1288,-0.9288,-0.6499,1415,0.8583,0.4312,1.132,-0.000522,1.0208,0.0153,0.6825,7.5148,-0.6364,1760,-0.000522,0.010249,-2.1381,0.03264964,BTC,5m,brk_strong_lb24,breakout,4h,F,False,False
-1.9918,-2.5967,-0.8542,-0.7144,1010,0.8214,0.4471,1.0158,-0.000919,0.9624,0.0088,-0.4419,7.1774,-0.643,1011,-0.000919,0.014035,-2.0826,0.03754056,BTC,5m,brk_strong_lb24,breakout,8h,F,False,False
-2.2772,-3.0704,-0.8932,-0.7562,708,0.7722,0.4416,0.9764,-0.001573,0.8617,0.0062,-0.1804,4.7973,-0.7078,711,-0.001573,0.017618,-2.381,0.01752668,BTC,5m,brk_strong_lb24,breakout,12h,F,False,False
-12.0111,-17.8317,-0.9696,-0.876,2522,0.4704,0.3038,1.0778,-0.000812,0.7873,0.022,0.8038,14.3525,-0.8738,2531,-0.000812,0.003253,-12.5586,0.0,BTC,5m,brk_atr_lb24,breakout,10m,F,False,False
-9.8067,-14.3094,-0.9648,-0.8531,2210,0.514,0.3221,1.082,-0.000846,0.8504,0.0193,0.537,11.1141,-0.8495,2217,-0.000846,0.003886,-10.2537,0.0,BTC,5m,brk_atr_lb24,breakout,15m,F,False,False
-5.7138,-8.3456,-0.9461,-0.7451,1785,0.6394,0.3626,1.1241,-0.000732,0.9093,0.0156,0.6948,13.9046,-0.7367,1790,-0.000732,0.005182,-5.9742,0.0,BTC,5m,brk_atr_lb24,breakout,30m,F,False,False
-3.5968,-5.6056,-0.9007,-0.6445,1366,0.7431,0.3751,1.238,-0.000633,1.0095,0.0126,0.8355,7.2726,-0.6131,1453,-0.000633,0.006414,-3.7608,0.00017612,BTC,5m,brk_atr_lb24,breakout,1h,F,False,False
-3.3168,-4.5049,-0.925,-0.6986,1138,0.7392,0.4058,1.0824,-0.000898,0.9313,0.0105,-0.1723,6.4755,-0.6789,1210,-0.000898,0.009004,-3.4679,0.00054288,BTC,5m,brk_atr_lb24,breakout,2h,F,False,False
-2.6959,-3.7052,-0.9093,-0.7082,958,0.765,0.4181,1.0646,-0.001043,0.9146,0.0088,-0.1986,7.9869,-0.6767,1014,-0.001043,0.011786,-2.8187,0.00491515,BTC,5m,brk_atr_lb24,breakout,4h,F,False,False
-2.361,-3.0012,-0.8944,-0.7244,679,0.7587,0.4325,0.9953,-0.001459,0.9045,0.0063,-0.7048,6.6113,-0.6806,719,-0.001459,0.015851,-2.4686,0.01379543,BTC,5m,brk_atr_lb24,breakout,8h,F,False,False
-0.4416,-0.6699,-0.5237,-0.4608,486,0.9439,0.4421,1.1914,-0.000365,1.1832,0.0049,0.7159,7.4297,-0.2606,561,-0.000365,0.018704,-0.4617,0.64448419,BTC,5m,brk_atr_lb24,breakout,12h,F,False,False
-14.964,-23.0141,-0.9848,-0.9543,4116,0.4766,0.3019,1.1022,-0.00074,0.7827,0.0358,1.234,17.4269,-0.9536,4121,-0.00074,0.003038,-15.6461,0.0,BTC,5m,brk_vol_lb48,breakout,10m,F,False,False
-12.4353,-18.0407,-0.9814,-0.9425,3645,0.5137,0.3152,1.116,-0.000768,0.8144,0.0318,0.4736,16.7501,-0.9411,3655,-0.000768,0.003571,-13.0021,0.0,BTC,5m,brk_vol_lb48,breakout,15m,F,False,False
-8.4439,-12.6525,-0.9769,-0.9026,3030,0.6032,0.3519,1.1111,-0.000757,0.8837,0.0264,1.0911,19.715,-0.9031,3038,-0.000757,0.004724,-8.8288,0.0,BTC,5m,brk_vol_lb48,breakout,30m,F,False,False
-5.8825,-8.7815,-0.9698,-0.8449,2479,0.6897,0.3738,1.1552,-0.000735,0.9973,0.0216,0.5325,7.4394,-0.846,2485,-0.000735,0.005955,-6.1506,0.0,BTC,5m,brk_vol_lb48,breakout,1h,F,False,False
-3.7932,-5.5179,-0.9702,-0.7578,1951,0.76,0.3944,1.1671,-0.000711,1.0553,0.017,0.4709,9.5415,-0.7661,1955,-0.000711,0.007931,-3.9661,7.569e-05,BTC,5m,brk_vol_lb48,breakout,2h,F,False,False
-3.0169,-4.2266,-0.969,-0.741,1414,0.7768,0.4164,1.0888,-0.000916,1.0211,0.0123,-0.0693,7.8094,-0.7494,1417,-0.000916,0.010936,-3.1544,0.00164211,BTC,5m,brk_vol_lb48,breakout,4h,F,False,False
-2.4587,-3.3711,-0.9418,-0.7112,839,0.778,0.4284,1.038,-0.001239,0.8803,0.0078,-0.103,5.8951,-0.7022,901,-0.001239,0.014464,-2.5708,0.01030732,BTC,5m,brk_vol_lb48,breakout,8h,F,False,False
-1.7823,-2.3281,-0.8991,-0.632,599,0.8125,0.4429,1.0219,-0.001248,0.8748,0.0057,-0.5703,5.1288,-0.6007,657,-0.001248,0.017167,-1.8635,0.06283204,BTC,5m,brk_vol_lb48,breakout,12h,F,False,False
-13.7794,-19.7344,-0.9637,-0.8113,2519,0.4346,0.3023,1.003,-0.000657,0.7459,0.0219,0.0245,10.9391,-0.8107,2524,-0.000657,0.00229,-14.4075,0.0,BTC,5m,brk_pullback_lb48,breakout,10m,F,False,False
-10.9764,-16.2982,-0.9585,-0.7896,2297,0.4995,0.3119,1.102,-0.000667,0.9097,0.02,0.2254,9.172,-0.7868,2302,-0.000667,0.00279,-11.4767,0.0,BTC,5m,brk_pullback_lb48,breakout,15m,F,False,False
-6.7386,-9.9992,-0.9477,-0.7171,1897,0.6152,0.3542,1.1218,-0.000646,0.9589,0.0165,0.452,8.5283,-0.7118,1903,-0.000646,0.003997,-7.0457,0.0,BTC,5m,brk_pullback_lb48,breakout,30m,F,False,False
-4.6858,-6.3806,-0.9343,-0.689,1595,0.6854,0.3956,1.047,-0.000689,0.9744,0.0139,-0.1964,8.3323,-0.6764,1600,-0.000689,0.005626,-4.8993,1.06e-06,BTC,5m,brk_pullback_lb48,breakout,1h,F,False,False
-3.1309,-4.429,-0.9538,-0.6155,1345,0.7626,0.3862,1.2119,-0.000687,1.0749,0.0117,0.061,5.7333,-0.6198,1349,-0.000687,0.007706,-3.2736,0.00108891,BTC,5m,brk_pullback_lb48,breakout,2h,F,False,False
-2.027,-2.6121,-0.9212,-0.5689,1006,0.8175,0.4294,1.0865,-0.0007,0.9739,0.0093,-0.6932,9.7367,-0.5559,1069,-0.0007,0.010803,-2.1194,0.03429032,BTC,5m,brk_pullback_lb48,breakout,4h,F,False,False
-2.0229,-2.2444,-0.887,-0.6699,683,0.7785,0.4732,0.8667,-0.00123,0.8524,0.0063,-1.8486,15.9893,-0.6269,727,-0.00123,0.015677,-2.1151,0.03475934,BTC,5m,brk_pullback_lb48,breakout,8h,F,False,False
-2.6159,-3.4385,-0.9707,-0.7056,560,0.7179,0.4431,0.9024,-0.002081,0.7842,0.0049,-0.3052,3.1524,-0.7171,562,-0.002081,0.018035,-2.7352,0.00643211,BTC,5m,brk_pullback_lb48,breakout,12h,F,False,False
-15.8014,-24.0284,-0.986,-0.9577,4136,0.4563,0.2873,1.1322,-0.000757,0.7617,0.0361,1.1925,18.5196,-0.9574,4146,-0.000757,0.00295,-16.5216,0.0,BTC,5m,brk_strong_lb48,breakout,10m,F,False,False
-12.3595,-18.5789,-0.9823,-0.9393,3777,0.5249,0.3205,1.113,-0.000732,0.8403,0.033,0.8645,14.7214,-0.9391,3791,-0.000732,0.003486,-12.9228,0.0,BTC,5m,brk_strong_lb48,breakout,15m,F,False,False
-8.8654,-13.3097,-0.9773,-0.9113,3158,0.5933,0.3407,1.1481,-0.000754,0.8477,0.0275,1.1261,21.2377,-0.911,3164,-0.000754,0.004575,-9.2694,0.0,BTC,5m,brk_strong_lb48,breakout,30m,F,False,False
-5.9356,-8.9471,-0.962,-0.8566,2600,0.6921,0.3656,1.201,-0.000712,1.0408,0.0226,0.5858,7.6228,-0.8503,2604,-0.000712,0.005855,-6.2061,0.0,BTC,5m,brk_strong_lb48,breakout,1h,F,False,False
-4.1513,-5.87,-0.9629,-0.8018,1857,0.7427,0.3988,1.1196,-0.000768,0.9918,0.0176,0.2529,10.2461,-0.8014,2021,-0.000768,0.007954,-4.3405,1.492e-05,BTC,5m,brk_strong_lb48,breakout,2h,F,False,False
-3.611,-5.0615,-0.9661,-0.8114,1452,0.744,0.4169,1.0406,-0.001089,0.9404,0.0127,0.0422,7.2321,-0.8127,1456,-0.001089,0.011006,-3.7756,0.00016603,BTC,5m,brk_strong_lb48,breakout,4h,F,False,False
-1.6284,-2.2216,-0.8462,-0.6244,788,0.847,0.4447,1.0577,-0.000807,0.9479,0.0079,-0.0938,5.2407,-0.5603,904,-0.000807,0.014248,-1.7026,0.08898181,BTC,5m,brk_strong_lb48,breakout,8h,F,False,False
-1.7707,-2.3705,-0.9751,-0.6009,657,0.8124,0.4446,1.0148,-0.001299,0.912,0.0057,-0.3675,4.818,-0.6186,659,-0.001299,0.018006,-1.8514,0.06456271,BTC,5m,brk_strong_lb48,breakout,12h,F,False,False
-11.1431,-16.5045,-0.966,-0.8527,2265,0.4825,0.3113,1.0672,-0.000828,0.8372,0.0198,0.6795,12.7543,-0.8501,2274,-0.000828,0.00339,-11.651,0.0,BTC,5m,brk_atr_lb48,breakout,10m,F,False,False
-9.4486,-13.7483,-0.9618,-0.8313,1982,0.5181,0.3243,1.0795,-0.000875,0.8398,0.0173,0.2985,8.906,-0.8275,1989,-0.000875,0.003951,-9.8792,0.0,BTC,5m,brk_atr_lb48,breakout,15m,F,False,False
-6.0208,-8.7454,-0.9532,-0.7483,1598,0.6173,0.3631,1.0829,-0.000837,0.8744,0.0139,0.5248,12.8066,-0.7448,1603,-0.000837,0.005326,-6.2953,0.0,BTC,5m,brk_atr_lb48,breakout,30m,F,False,False
-3.0501,-4.8075,-0.8795,-0.5768,1270,0.7691,0.3891,1.2076,-0.000583,0.9849,0.0111,0.7021,5.9555,-0.5387,1280,-0.000583,0.00654,-3.1892,0.00146149,BTC,5m,brk_atr_lb48,breakout,1h,F,False,False
-2.7365,-3.6918,-0.8851,-0.6253,1018,0.7626,0.4119,1.089,-0.000816,1.0335,0.0089,-0.2554,6.4135,-0.5858,1027,-0.000816,0.009139,-2.8612,0.00430552,BTC,5m,brk_atr_lb48,breakout,2h,F,False,False
-2.257,-3.0629,-0.8441,-0.6647,857,0.785,0.4237,1.0675,-0.000974,0.9557,0.0075,-0.351,7.7796,-0.5935,859,-0.000974,0.012096,-2.3599,0.01850331,BTC,5m,brk_atr_lb48,breakout,4h,F,False,False
-1.843,-2.2648,-0.9023,-0.6147,653,0.7976,0.4648,0.9182,-0.001219,0.949,0.0057,-0.8928,6.7211,-0.587,654,-0.001219,0.016177,-1.927,0.05440831,BTC,5m,brk_atr_lb48,breakout,8h,F,False,False
-0.1902,-0.2848,-0.3749,-0.4076,469,0.9749,0.452,1.1821,-0.000163,1.204,0.0046,0.5453,7.7613,-0.1658,531,-0.000163,0.018932,-0.1989,0.84242556,BTC,5m,brk_atr_lb48,breakout,12h,F,False,False
-18.7674,-27.5987,-0.9864,-0.9621,4702,0.4105,0.2864,1.0225,-0.000686,0.6631,0.041,1.2457,24.9888,-0.9614,4720,-0.000686,0.002403,-19.6228,0.0,BTC,5m,range_then_brk_lb24,combined,10m,F,False,False
-14.1695,-21.0423,-0.9801,-0.9396,4177,0.4918,0.3139,1.0749,-0.000657,0.7798,0.0365,1.0651,16.221,-0.9376,4192,-0.000657,0.002873,-14.8153,0.0,BTC,5m,range_then_brk_lb24,combined,15m,F,False,False
-9.1991,-13.6404,-0.9701,-0.8933,3430,0.5959,0.3646,1.0385,-0.000632,0.8419,0.0299,1.2,18.1876,-0.8894,3442,-0.000632,0.003856,-9.6184,0.0,BTC,5m,range_then_brk_lb24,combined,30m,F,False,False
-7.054,-9.7571,-0.9664,-0.8829,2799,0.6445,0.3815,1.0447,-0.000733,0.8676,0.0244,0.4394,10.7448,-0.8773,2807,-0.000733,0.005268,-7.3755,0.0,BTC,5m,range_then_brk_lb24,combined,1h,F,False,False
-5.066,-6.9606,-0.9422,-0.8576,2151,0.7017,0.4071,1.0218,-0.000812,0.8807,0.0187,0.1828,10.154,-0.8354,2154,-0.000812,0.007114,-5.2969,1.3e-07,BTC,5m,range_then_brk_lb24,combined,2h,F,False,False
-2.5857,-3.6397,-0.8386,-0.7681,1345,0.8054,0.4315,1.0612,-0.000715,0.8908,0.0128,0.4832,7.1649,-0.6768,1474,-0.000715,0.010148,-2.7036,0.00693884,BTC,5m,range_then_brk_lb24,combined,4h,F,False,False
-0.6336,-0.8892,-0.5346,-0.5286,850,0.9376,0.4847,0.9969,-0.000302,0.9107,0.0079,0.2371,4.2175,-0.3044,914,-0.000302,0.013792,-0.6625,0.50781152,BTC,5m,range_then_brk_lb24,combined,8h,F,False,False
-1.5778,-2.2603,-0.727,-0.7152,604,0.8337,0.4458,1.0365,-0.001068,1.032,0.0058,0.0327,3.5335,-0.5517,664,-0.001068,0.016686,-1.6497,0.09947535,BTC,5m,range_then_brk_lb24,combined,12h,F,False,False
-15.9319,-23.5156,-0.9793,-0.9305,3931,0.4346,0.2887,1.071,-0.000667,0.7067,0.0343,1.2412,24.6194,-0.9292,3949,-0.000667,0.002516,-16.6581,0.0,BTC,5m,range_then_brk_lb48,combined,10m,F,False,False
-11.731,-17.5331,-0.97,-0.8914,3445,0.5206,0.3174,1.1195,-0.000627,0.8197,0.0301,1.1022,15.9186,-0.8877,3459,-0.000627,0.003008,-12.2657,0.0,BTC,5m,range_then_brk_lb48,combined,15m,F,False,False
-7.2501,-10.9897,-0.9479,-0.8203,2766,0.6343,0.3732,1.0653,-0.000584,0.8575,0.0241,1.3776,17.6723,-0.8066,2776,-0.000584,0.004056,-7.5806,0.0,BTC,5m,range_then_brk_lb48,combined,30m,F,False,False
-5.3699,-7.7296,-0.9316,-0.7966,2242,0.6921,0.3946,1.062,-0.000643,0.8629,0.0196,0.7303,10.0395,-0.7728,2253,-0.000643,0.005433,-5.6147,2e-08,BTC,5m,range_then_brk_lb48,combined,1h,F,False,False
-2.8486,-4.198,-0.8195,-0.7176,1626,0.8039,0.4231,1.0963,-0.000523,0.9728,0.0153,0.7039,7.8999,-0.6207,1761,-0.000523,0.007373,-2.9784,0.00293683,BTC,5m,range_then_brk_lb48,combined,2h,F,False,False
-1.4079,-2.127,-0.7286,-0.5723,1166,0.8834,0.4421,1.1148,-0.000409,0.9254,0.0112,0.8519,7.1935,-0.4456,1287,-0.000409,0.009964,-1.4721,0.14124226,BTC,5m,range_then_brk_lb48,combined,4h,F,False,False
-0.1238,-0.1758,-0.2738,-0.4179,574,0.9865,0.4751,1.0899,-6.2e-05,0.9949,0.0073,0.4095,5.3384,-0.1244,844,-6.2e-05,0.013861,-0.1294,0.89707916,BTC,5m,range_then_brk_lb48,combined,8h,F,False,False
-1.1736,-1.724,-0.7042,-0.602,540,0.8677,0.437,1.1178,-0.000821,0.9792,0.0055,0.2656,4.315,-0.4528,627,-0.000821,0.016758,-1.2271,0.22025853,BTC,5m,range_then_brk_lb48,combined,12h,F,False,False
-15.0958,-21.9563,-0.9755,-0.9138,3501,0.4302,0.2966,1.02,-0.000687,0.6719,0.0306,1.1872,24.7601,-0.9117,3516,-0.000687,0.00258,-15.7838,0.0,BTC,5m,range_then_brk_lb96,combined,10m,F,False,False
-11.4015,-16.4898,-0.9663,-0.876,3015,0.505,0.3225,1.0607,-0.000672,0.7833,0.0263,0.8838,16.6896,-0.8711,3026,-0.000672,0.003101,-11.9212,0.0,BTC,5m,range_then_brk_lb96,combined,15m,F,False,False
-7.1522,-10.4089,-0.9518,-0.797,2359,0.6163,0.3828,0.9939,-0.000647,0.8067,0.0206,1.0493,16.9874,-0.7885,2367,-0.000647,0.004212,-7.4782,0.0,BTC,5m,range_then_brk_lb96,combined,30m,F,False,False
-4.6098,-6.5046,-0.9062,-0.7449,1873,0.7061,0.4069,1.0291,-0.000637,0.9016,0.0163,0.5969,9.5665,-0.7074,1880,-0.000637,0.005731,-4.8199,1.55e-06,BTC,5m,range_then_brk_lb96,combined,1h,F,False,False
-3.2684,-4.3938,-0.8607,-0.7183,1464,0.7566,0.4329,0.9914,-0.000688,0.8756,0.0128,0.1549,9.4571,-0.651,1467,-0.000688,0.007706,-3.4173,0.00064967,BTC,5m,range_then_brk_lb96,combined,2h,F,False,False
-1.2586,-1.767,-0.8104,-0.4582,1085,0.884,0.4692,1.0001,-0.000413,0.9847,0.0095,0.5452,7.3876,-0.3979,1087,-0.000413,0.010354,-1.316,0.18846791,BTC,5m,range_then_brk_lb96,combined,4h,F,False,False
-1.3816,-1.74,-0.8494,-0.5308,692,0.8536,0.4853,0.9053,-0.000769,0.795,0.0065,-0.3959,5.2962,-0.4807,748,-0.000769,0.014564,-1.4445,0.14901067,BTC,5m,range_then_brk_lb96,combined,8h,F,False,False
-1.0397,-1.4526,-0.9479,-0.4122,437,0.8765,0.4692,0.9916,-0.000778,1.0206,0.0051,0.0863,4.5259,-0.4182,584,-0.000778,0.017287,-1.0871,0.27742533,BTC,5m,range_then_brk_lb96,combined,12h,F,False,False
-6.1605,-6.9445,-0.9425,-0.3805,598,0.4378,0.3623,0.7707,-0.000805,0.5764,0.0052,-2.449,22.3124,-0.3846,599,-0.000805,0.00306,-6.4413,0.0,ETH,5m,range_v1_lb24,range,10m,F,False,False
-4.5142,-4.997,-0.9241,-0.381,579,0.5283,0.3932,0.8152,-0.000796,0.6739,0.0051,-1.9324,13.4224,-0.3778,590,-0.000796,0.004094,-4.72,2.95e-06,ETH,5m,range_v1_lb24,range,15m,F,False,False
-2.6087,-3.1213,-0.9171,-0.3026,556,0.6991,0.4577,0.8281,-0.000611,0.7153,0.0049,-0.6827,7.837,-0.2991,568,-0.000611,0.005339,-2.7276,0.006577,ETH,5m,range_v1_lb24,range,30m,F,False,False
